gid,v1,v2,v3,v4,v5
12,3,3,1,4,4
12,1,5,1,4,4
12,1,3,1,3,4
12,3,3,2,4,4
12,3,3,2,4,4
12,0,5,2,4,3
12,1,4,2,3,4
12,0,4,2,3,4
12,5,4,2,4,3
12,3,3,1,4,4
12,3,2,2,4,4
12,4,2,2,3,4
12,3,4,3,3,4
12,4,3,2,3,4
12,1,3,2,3,4
12,3,3,2,4,5
12,3,3,2,3,5
12,4,3,3,4,4
12,4,4,2,4,4
12,4,3,1,4,4
12,0,3,1,3,4
12,0,4,1,3,4
12,4,3,2,4,4
12,1,5,2,3,4
12,4,3,2,4,5
12,1,5,2,3,4
12,1,4,2,2,3
12,3,4,2,4,5
12,4,3,2,4,4
12,4,3,2,4,5
12,3,4,2,4,4
12,1,5,2,3,4
12,4,3,2,4,4
12,0,4,1,3,3
12,3,3,2,3,4
12,3,3,1,4,4
12,4,3,2,3,4
12,1,4,2,3,4
12,3,3,2,4,4
12,3,3,2,4,4
12,1,4,1,3,4
12,0,4,2,3,4
12,3,3,2,4,5
12,0,4,2,4,4
12,3,3,2,4,4
12,2,3,2,4,4
13,3,2,2,3,4
13,1,4,1,3,4
13,3,3,2,4,4
13,-1,4,1,3,4
13,3,3,2,4,3
13,4,3,3,4,4
13,4,4,2,3,5
13,1,4,2,3,4
13,3,3,2,4,4
13,3,4,2,5,4
13,1,3,1,3,4
13,1,5,1,3,4
13,4,2,2,4,4
13,1,5,2,4,4
13,4,3,2,4,4
13,3,3,2,3,4
13,4,4,2,4,4
13,1,4,1,3,4
13,4,3,2,4,4
13,3,2,2,4,5
13,3,3,2,4,5
13,4,3,2,4,4
13,1,3,2,3,4
13,3,3,1,3,4
13,1,5,1,4,4
13,3,3,2,3,4
13,4,3,2,4,4
13,0,4,2,4,3
13,3,3,2,3,4
13,3,3,1,4,4
13,1,4,2,3,4
13,4,3,2,4,3
13,3,3,2,4,5
13,3,3,1,4,4
13,0,4,1,3,3
13,1,3,2,3,4
13,4,3,2,4,3
13,3,3,2,4,4
13,3,2,2,4,4
13,3,3,2,4,5
13,3,4,2,4,5
13,4,2,1,4,5
13,1,4,2,3,3
13,4,3,3,4,5
13,1,4,1,3,3
13,3,3,2,4,5
13,3,4,2,4,4
13,3,3,1,4,5
13,3,3,2,5,4
13,1,5,1,4,4
13,4,3,2,4,5
13,4,3,1,4,5
13,1,4,1,3,4
13,3,3,2,5,4
13,1,4,1,3,4
13,3,3,3,3,4
13,3,2,2,4,5
13,3,3,2,4,4
13,4,2,1,4,4
13,0,4,2,4,3
13,4,3,2,4,4
13,3,3,2,4,4
13,1,5,2,3,4
13,1,4,1,3,4
13,0,5,2,3,3
13,0,4,2,4,3
13,1,4,1,3,4
13,1,5,2,3,4
13,0,4,1,3,4
13,3,3,2,3,5
13,3,3,2,4,4
13,3,4,3,2,0
13,3,4,2,4,5
13,4,3,2,4,4
13,3,3,2,4,4
13,3,3,2,4,4
13,3,3,3,3,4
13,3,3,3,2,0
13,3,3,2,4,5
13,3,3,2,3,5
13,3,2,2,4,3
13,0,4,2,4,4
13,3,3,3,4,3
13,0,4,1,3,4
13,1,5,1,3,4
13,3,3,3,3,4
13,2,3,1,4,4
13,1,4,1,4,3
13,1,4,1,3,3
13,0,5,2,4,4
13,4,4,3,3,4
13,3,3,3,3,5
13,3,3,2,4,4
13,0,5,2,3,4
13,3,3,2,4,4
13,3,4,2,3,5
13,0,4,1,3,3
13,1,4,2,4,4
13,3,3,2,4,5
13,3,3,2,3,4
13,2,3,2,4,4
13,3,3,2,3,3
13,4,3,3,3,5
13,4,3,2,4,3
13,4,3,2,4,4
13,1,5,2,3,4
13,4,3,2,3,4
13,3,3,2,4,5
13,0,4,2,3,4
13,4,4,2,4,3
14,1,4,1,4,4
14,3,4,3,2,0
14,3,4,3,3,0
14,0,4,1,3,4
14,2,4,3,2,0
14,3,4,3,2,0
14,4,3,3,3,0
14,0,3,2,4,5
14,1,4,1,3,4
14,0,4,1,4,4
14,3,4,3,2,1
14,3,3,3,1,0
14,3,3,4,1,0
14,3,3,3,2,0
14,3,4,2,2,1
14,2,4,2,2,0
14,3,4,3,2,0
14,2,4,3,2,0
14,4,4,3,2,1
14,2,3,3,1,1
14,3,4,3,1,1
14,2,4,3,2,0
14,2,4,4,2,-1
14,3,4,3,2,1
14,0,3,1,3,4
14,3,3,3,2,0
14,3,3,3,1,0
14,1,4,2,3,4
14,0,4,1,2,4
14,3,4,3,2,1
14,3,4,3,2,1
14,3,4,3,1,0
14,2,4,4,1,1
14,3,4,3,0,0
14,3,4,4,2,0
14,2,3,3,2,1
14,1,3,4,2,1
14,2,3,3,1,0
14,3,4,4,1,0
14,3,4,2,2,0
14,0,4,2,2,4
14,0,4,1,3,4
14,3,3,4,1,1
14,2,4,3,2,-1
14,1,4,2,3,3
14,0,5,2,3,3
14,2,4,3,1,1
14,3,4,4,2,0
14,1,4,1,4,3
14,0,4,2,4,4
14,0,4,1,4,4
14,3,4,4,2,1
14,2,4,3,1,0
14,3,3,2,3,5
14,2,4,3,1,0
14,1,4,1,4,4
14,2,4,3,1,0
14,1,5,1,3,4
14,3,4,2,2,1
14,0,4,1,3,4
14,2,4,3,2,-1
14,1,5,1,3,4
14,2,3,2,4,3
14,0,4,1,4,3
14,3,4,3,1,0
14,3,3,4,1,-1
14,3,4,2,1,0
14,0,6,1,3,5
14,1,4,1,3,4
14,0,4,1,3,4
14,3,4,3,1,1
14,3,3,3,2,0
14,2,3,3,2,0
14,3,4,3,1,0
14,3,4,3,2,-1
14,1,4,2,3,3
14,3,3,3,1,1
14,1,4,3,3,4
14,3,4,3,1,1
14,0,4,1,4,4
14,3,4,3,2,0
14,0,4,2,4,3
14,1,5,2,3,3
14,3,3,3,1,0
14,0,3,1,3,3
14,1,4,2,3,4
14,2,3,3,2,-1
14,0,5,2,3,4
14,3,3,2,4,5
14,3,3,4,2,0
14,3,4,3,1,0
14,2,3,2,1,1
14,3,4,3,2,0
14,1,4,1,3,3
14,2,5,3,1,0
14,2,4,2,1,0
14,0,4,1,3,4
14,3,4,3,0,1
14,1,3,2,4,5
14,3,3,3,1,0
14,1,4,2,3,4
14,3,4,3,1,0
14,3,4,4,1,0
14,2,3,3,1,0
14,4,3,2,4,5
15,3,3,2,4,4
15,0,4,1,4,4
15,3,3,2,4,4
15,0,5,1,3,4
15,3,3,2,4,4
15,3,4,2,4,4
15,3,3,3,4,5
15,1,5,1,3,4
15,3,3,2,4,4
15,4,3,1,4,5
15,3,4,2,3,4
15,4,3,2,4,5
15,0,4,1,4,4
15,0,5,2,3,4
15,1,4,2,3,4
15,3,4,2,4,4
15,3,3,1,4,4
15,4,3,2,4,5
15,0,5,1,3,4
15,3,3,2,3,5
15,4,3,2,4,4
15,3,3,2,4,4
15,1,4,1,4,4
15,0,4,2,3,3
15,3,3,2,4,5
15,1,4,2,3,4
15,4,3,2,4,5
15,0,5,2,3,4
15,3,3,3,4,5
15,2,4,2,4,4
15,1,4,2,3,3
15,3,3,2,4,5
15,4,4,2,3,4
15,1,4,2,3,4
15,1,5,1,4,3
15,0,4,1,3,4
15,0,5,1,3,4
15,0,4,1,4,4
15,3,4,2,4,3
15,3,3,2,4,4
15,4,3,1,4,5
15,0,4,1,3,3
15,3,3,3,4,4
15,3,3,2,4,4
15,0,4,2,3,4
15,3,4,3,4,4
15,3,4,2,4,5
15,4,3,3,3,5
15,3,4,4,2,0
15,3,3,2,4,4
15,1,5,2,3,4
15,3,3,2,4,5
15,3,3,2,4,4
15,0,5,2,4,4
15,4,3,2,3,4
15,3,3,2,4,4
15,3,4,3,1,1
15,0,5,1,4,4
15,4,3,1,4,4
15,3,4,2,4,5
15,3,3,2,4,5
15,3,2,2,4,4
15,3,3,2,4,4
15,0,4,2,3,3
15,4,3,2,3,4
15,0,4,2,3,4
15,4,2,3,4,4
15,0,4,2,3,4
15,0,4,2,3,4
15,3,3,2,3,4
15,4,3,1,3,5
15,3,3,2,3,5
15,3,2,2,3,5
15,4,3,2,4,5
15,3,4,2,4,4
15,0,4,2,3,4
15,1,4,1,4,4
15,0,4,1,4,4
15,1,3,1,4,4
15,3,3,2,4,5
15,4,4,2,4,4
15,4,3,2,4,5
15,0,4,2,4,4
15,3,4,2,4,5
15,3,3,2,4,4
15,3,3,3,3,0
15,3,3,2,4,4
15,4,3,2,4,4
15,0,5,1,4,3
15,0,4,1,4,4
15,1,4,2,3,3
15,4,3,2,5,3
15,3,3,3,2,0
15,1,4,0,3,3
15,3,3,2,4,5
15,4,4,2,3,4
15,2,4,2,4,5
15,1,4,1,3,5
15,4,3,2,4,4
15,4,4,1,4,5
15,4,3,1,4,3
16,4,3,2,4,4
16,3,4,2,4,4
16,1,4,2,3,4
16,3,3,2,4,5
16,3,3,3,4,4
16,4,3,2,4,4
16,1,3,2,4,4
16,3,4,2,4,4
16,3,3,2,4,4
16,3,2,2,3,4
16,0,5,1,4,4
16,3,3,2,4,4
16,0,4,1,3,4
16,3,3,2,4,5
16,0,4,1,3,3
16,1,3,1,2,5
16,3,3,2,3,3
16,4,4,2,5,4
16,1,4,2,3,5
16,3,4,3,4,5
16,1,3,1,4,3
16,4,3,2,5,4
16,3,3,2,4,4
16,3,3,1,3,4
16,2,4,3,2,-1
16,4,3,2,4,4
16,3,3,2,4,4
16,3,4,1,4,5
16,3,3,2,4,4
16,3,3,2,4,4
16,1,4,2,2,4
16,3,3,2,4,4
16,4,3,2,4,4
16,3,3,2,4,4
16,4,2,2,4,4
16,4,3,2,4,5
16,3,3,2,4,5
16,4,3,2,4,5
16,3,3,2,5,4
16,3,3,2,4,3
16,4,2,2,4,5
16,0,3,2,3,4
16,3,4,2,1,0
16,1,4,2,3,4
16,3,4,2,4,4
16,4,2,2,4,4
16,3,3,2,4,3
16,4,3,1,4,4
16,1,4,2,3,4
16,3,4,2,4,3
16,3,3,2,4,5
16,1,4,1,4,4
16,3,3,2,4,5
16,4,3,2,4,5
16,3,4,2,4,4
16,4,3,1,4,4
16,0,3,1,3,4
16,4,3,2,4,5
16,3,3,2,3,4
16,1,4,1,3,3
16,4,3,3,4,5
16,3,3,2,4,3
16,3,4,2,5,5
16,1,4,2,3,3
16,4,3,1,4,4
16,2,3,2,4,4
16,0,4,2,3,5
16,4,3,2,4,5
16,3,4,2,4,4
16,0,4,1,3,4
16,3,4,2,5,4
16,4,3,1,4,4
16,3,4,3,4,4
16,3,3,2,4,4
16,4,3,2,4,4
16,4,3,1,5,4
16,3,3,1,5,5
16,5,4,2,4,4
16,1,3,2,3,5
16,4,3,2,4,5
16,4,2,2,4,4
16,4,3,2,4,4
16,2,4,3,2,1
16,1,4,1,3,3
16,3,3,2,3,4
16,1,4,2,3,4
16,3,3,2,4,4
16,0,4,1,4,3
16,1,4,2,4,4
16,3,3,3,4,5
16,0,4,2,4,3
16,1,4,1,4,4
16,3,3,2,4,4
16,3,2,2,4,4
16,1,3,2,4,4
16,3,3,3,4,4
16,3,3,3,3,5
16,3,3,2,4,4
16,4,2,1,3,5
16,0,5,2,4,3
16,3,3,2,4,5
16,4,4,1,4,4
16,3,3,2,3,4
16,4,3,2,3,4
16,3,3,2,4,4
17,4,3,3,4,5
17,3,3,2,4,3
17,0,4,2,2,4
17,3,3,2,4,4
17,3,4,1,3,4
17,3,3,2,4,4
17,1,4,2,4,3
17,3,4,2,4,4
17,0,4,1,4,4
17,-1,3,1,4,4
17,4,3,2,4,4
17,3,3,2,3,6
17,1,5,1,4,4
17,3,3,2,3,4
17,3,2,2,4,4
17,4,4,2,4,3
17,4,3,3,4,4
17,3,2,3,3,4
17,1,4,1,3,4
17,1,5,2,4,5
17,4,3,2,3,5
17,3,3,2,5,5
17,3,3,2,3,4
17,3,4,3,1,0
17,1,4,1,3,5
17,2,3,2,5,4
17,1,4,2,3,3
17,1,4,2,3,3
17,3,3,2,3,3
17,3,3,2,4,4
17,4,3,2,4,5
17,0,4,1,4,4
17,3,3,2,4,4
17,3,3,2,4,4
17,4,3,2,4,4
17,1,4,1,2,4
17,3,3,2,3,4
17,3,3,2,4,4
17,1,4,2,3,3
17,2,3,2,4,4
17,1,4,2,3,4
17,0,4,1,3,4
17,3,3,2,3,5
17,4,4,2,4,5
17,4,3,2,4,4
17,1,4,1,3,4
17,3,3,2,4,4
17,3,3,2,4,5
17,3,4,2,3,5
17,3,3,2,3,3
17,3,3,3,3,4
17,0,4,1,3,4
17,4,3,2,4,5
17,3,3,2,4,4
17,4,3,2,5,4
17,1,5,1,3,4
17,3,4,2,4,4
17,3,3,2,4,4
17,2,3,2,5,5
17,1,4,2,3,4
17,1,5,1,3,4
17,3,3,2,4,4
17,1,5,2,3,4
17,3,3,3,5,4
17,4,3,2,3,4
17,3,3,2,4,4
17,3,3,2,4,5
17,0,4,2,4,4
17,3,4,2,4,4
17,3,3,3,4,4
17,1,4,2,3,4
17,3,4,2,3,4
17,0,3,1,4,3
17,3,3,2,4,4
17,3,3,2,4,4
17,4,3,2,5,4
17,3,3,2,4,4
17,3,3,2,3,4
17,3,3,2,5,5
17,3,4,2,4,5
17,4,4,1,4,4
17,4,3,2,4,4
17,3,3,2,3,5
17,3,3,2,4,4
17,4,3,2,3,4
17,3,3,3,2,0
18,3,4,3,1,0
18,2,4,3,1,0
18,0,4,2,3,3
18,2,4,3,1,0
18,2,4,4,1,0
18,3,4,3,2,0
18,2,4,2,2,0
18,1,4,1,3,4
18,3,2,3,1,0
18,2,5,2,1,0
18,2,4,1,4,4
18,2,4,3,2,0
18,2,3,4,2,0
18,0,5,1,4,4
18,2,3,3,1,1
18,3,3,1,3,5
18,2,3,3,2,0
18,3,4,3,2,0
18,3,3,2,2,0
18,2,3,2,3,4
18,2,4,3,2,0
18,2,4,3,1,1
18,2,3,3,1,0
18,3,4,3,2,1
18,1,4,2,3,5
18,3,4,4,2,0
18,1,4,1,4,4
18,3,4,3,2,0
18,2,4,4,1,0
18,3,3,3,2,1
18,2,3,4,2,0
18,0,5,1,3,3
18,1,4,1,4,3
18,3,3,3,1,0
18,2,4,4,2,0
18,2,4,3,2,1
18,3,3,3,1,0
18,2,3,4,2,0
18,3,3,2,2,0
18,1,4,2,4,3
18,3,4,3,2,0
18,3,3,3,2,1
18,2,4,3,2,0
18,1,4,1,4,4
18,3,3,3,1,0
18,0,3,1,3,4
18,3,5,4,1,1
18,2,4,4,2,-1
18,3,3,3,1,0
18,2,4,4,1,0
18,1,4,1,4,4
18,2,3,3,1,0
18,4,3,2,3,3
18,3,4,3,2,1
18,0,4,2,2,4
18,0,5,1,3,3
18,0,5,2,4,4
18,2,4,4,2,0
18,1,4,1,3,4
18,1,4,2,2,3
18,2,4,3,2,1
18,3,4,4,2,0
18,1,5,2,3,4
18,2,4,2,2,0
18,1,3,2,1,0
18,2,3,3,1,-1
18,2,4,3,2,0
18,3,3,3,3,1
18,2,3,3,2,0
18,3,3,3,2,0
18,2,4,3,2,0
18,2,4,3,2,0
18,1,5,1,4,4
18,3,4,3,1,-1
18,3,4,4,2,0
18,3,4,4,2,1
18,3,3,3,2,0
18,0,3,2,3,4
18,0,4,0,4,4
18,3,3,3,1,-1
18,3,4,3,1,-1
18,3,3,3,1,1
18,2,4,3,2,1
18,1,3,1,4,4
18,0,3,2,3,3
18,3,4,4,2,-1
18,3,3,4,2,1
18,3,4,3,1,1
18,2,3,3,2,1
18,3,3,2,4,4
18,3,2,2,2,0
18,3,5,3,1,0
18,3,3,3,2,1
18,0,4,2,4,4
18,3,4,3,1,0
18,3,5,3,1,0
18,3,4,3,2,0
18,3,3,3,2,1
18,2,3,3,2,0
18,3,4,3,2,1
18,2,3,2,2,0
18,2,3,4,2,1
18,3,3,3,2,0
18,3,3,3,2,0
18,2,5,2,2,1
18,0,5,2,4,4
18,2,4,3,1,0
18,2,4,3,1,0
18,1,3,1,4,4
18,3,3,4,1,0
19,0,4,2,4,4
19,1,4,2,3,4
19,0,4,1,3,5
19,3,3,3,2,0
19,0,4,2,5,4
19,0,4,0,4,4
19,3,4,2,2,1
19,1,5,1,3,3
19,3,4,3,1,1
19,3,4,3,1,0
19,3,3,3,2,0
19,3,3,3,1,1
19,2,3,3,1,1
19,0,5,1,3,5
19,1,5,2,3,3
19,1,5,1,3,4
19,1,4,2,3,4
19,2,5,3,2,1
19,2,3,3,1,0
19,3,3,2,4,4
19,2,3,3,3,0
19,3,3,4,2,-1
19,3,3,3,2,1
19,2,3,3,1,1
19,3,4,3,2,1
19,3,3,4,1,0
19,3,4,3,1,0
19,3,4,3,2,-1
19,3,3,3,1,1
19,3,4,3,2,-1
19,3,3,2,1,1
19,3,3,3,1,0
19,0,4,1,4,4
19,3,4,3,2,0
19,3,3,2,1,0
19,4,4,4,1,0
19,3,4,4,2,0
19,2,4,3,1,0
19,3,4,4,1,0
19,2,4,3,1,0
19,3,4,3,2,0
19,2,4,3,2,0
19,3,3,3,2,0
19,4,3,3,1,1
19,1,4,2,4,4
19,3,3,3,2,0
19,1,5,1,3,4
19,0,4,2,4,4
19,2,3,3,2,0
19,3,4,3,1,1
19,3,4,2,4,4
19,2,4,2,3,4
19,3,3,3,2,0
19,3,3,3,2,1
19,2,4,3,2,0
19,1,4,2,4,4
19,3,3,3,2,1
19,3,3,3,1,-1
19,3,4,4,2,0
19,3,3,3,2,0
19,1,4,2,3,3
19,1,4,2,3,4
19,3,4,4,2,0
19,2,4,4,2,0
19,3,4,4,2,1
19,2,3,3,1,0
19,3,3,3,2,-1
19,1,4,2,3,3
19,2,3,3,2,1
19,1,3,2,3,4
19,1,4,1,3,4
19,3,4,4,2,0
19,3,3,4,1,0
19,2,3,3,1,0
19,3,3,3,2,0
19,0,4,2,3,4
19,3,3,2,1,1
19,3,3,3,1,1
19,3,4,3,1,0
19,0,4,1,3,4
19,1,4,1,3,5
19,2,2,3,2,0
19,3,3,4,2,0
19,3,4,3,1,1
19,2,3,3,2,0
19,1,4,2,3,3
19,4,4,3,1,0
19,3,4,3,2,1
19,3,3,1,4,4
19,0,4,1,4,4
19,1,5,2,4,3
19,1,5,2,3,4
20,0,4,1,3,4
20,0,4,1,4,4
20,3,3,3,1,0
20,2,4,3,1,0
20,0,4,2,3,3
20,3,3,3,2,0
20,3,3,2,4,4
20,0,4,2,4,4
20,1,4,1,3,3
20,1,4,1,3,4
20,3,4,3,1,0
20,2,4,3,1,1
20,1,3,1,4,4
20,3,4,2,4,4
20,1,4,1,3,3
20,2,5,3,2,0
20,1,4,1,4,4
20,0,4,1,3,4
20,3,4,3,2,0
20,1,3,2,3,4
20,2,5,2,3,4
20,1,4,2,3,3
20,2,3,3,1,0
20,2,3,3,3,0
20,0,4,2,3,4
20,2,3,3,2,0
20,0,4,1,3,4
20,0,4,1,3,3
20,3,3,3,2,1
20,0,4,2,4,4
20,3,4,3,1,0
20,1,4,1,3,3
20,3,3,3,1,0
20,0,4,2,2,4
20,3,4,3,1,1
20,0,4,2,3,4
20,3,4,3,1,1
20,3,3,3,1,0
20,1,5,1,3,4
20,0,4,2,3,3
20,2,4,4,3,0
20,2,4,3,1,1
20,3,4,3,2,0
20,3,3,4,1,0
20,0,4,2,4,4
20,3,4,2,4,5
20,0,4,1,2,4
20,2,3,3,2,1
20,2,3,3,1,0
20,2,3,4,2,0
20,3,3,3,1,0
20,2,3,4,1,1
20,4,4,3,1,-1
20,2,5,2,2,0
20,3,3,3,2,1
20,0,4,2,3,4
20,3,3,3,1,0
20,0,4,2,3,3
20,3,3,3,2,0
20,1,4,1,3,5
20,3,3,2,1,0
20,0,4,1,4,4
20,2,4,4,1,1
20,3,4,4,2,0
20,0,5,2,4,3
20,2,4,4,2,0
20,1,3,2,3,4
20,2,4,4,2,0
20,3,3,3,1,0
20,2,3,3,1,1
20,1,4,2,4,3
20,2,3,3,1,0
20,2,4,4,2,0
20,2,3,3,2,0
20,2,3,3,1,-1
20,0,4,2,3,4
20,3,3,1,4,4
20,0,5,2,4,4
20,2,3,4,1,0
20,0,4,2,3,4
20,3,3,3,1,0
20,1,4,1,4,4
20,2,4,2,2,0
20,3,3,2,2,0
20,0,4,2,3,4
20,3,4,2,1,1
20,2,4,2,3,4
20,3,3,3,2,0
20,3,3,3,3,0
20,3,3,3,2,0
20,2,3,4,1,0
20,4,3,3,4,4
20,3,4,3,2,0
20,2,3,3,2,0
20,3,2,3,1,0
20,0,3,1,3,3
20,2,4,3,1,1
20,2,3,3,2,1
20,3,3,3,1,0
20,3,4,3,1,0
20,2,3,2,2,0
20,0,4,2,3,3
20,3,4,3,1,1
20,1,5,2,3,4
20,3,3,2,1,0
20,0,4,2,3,3
20,3,4,4,1,1
20,3,4,3,1,-1
20,2,4,3,2,0
20,0,4,2,3,4
21,4,3,2,3,4
21,4,3,2,4,4
21,4,3,2,4,4
21,4,3,2,4,5
21,0,4,2,3,4
21,3,3,2,4,4
21,2,4,2,3,5
21,4,3,2,4,4
21,3,4,2,4,4
21,3,4,3,4,5
21,1,4,2,4,4
21,4,4,3,4,5
21,0,4,2,3,4
21,1,5,1,3,4
21,2,3,2,4,4
21,0,5,1,2,4
21,4,4,2,4,5
21,3,3,1,4,4
21,1,4,2,3,4
21,4,3,2,4,4
21,3,4,2,4,4
21,4,3,2,4,4
21,3,3,2,4,3
21,2,2,2,3,4
21,3,3,2,4,4
21,3,3,2,4,4
21,4,3,2,4,4
21,3,3,2,4,4
21,3,3,1,4,4
21,1,4,2,3,4
21,0,5,1,4,4
21,1,4,1,3,4
21,2,3,3,2,1
21,0,4,2,3,4
21,4,3,2,3,5
21,1,4,1,3,4
21,3,3,3,4,4
21,1,4,1,3,4
21,3,2,2,4,3
21,1,4,1,3,4
21,1,4,2,3,4
21,3,4,2,4,4
21,3,3,3,4,4
21,4,3,2,4,4
21,3,3,3,4,5
21,0,4,1,4,4
21,0,4,2,3,4
21,3,3,2,5,5
21,4,3,1,4,4
21,1,4,2,4,4
21,3,3,2,4,5
21,4,4,1,4,5
21,1,4,2,2,4
21,1,5,2,4,3
21,3,3,2,3,4
21,0,4,2,3,5
21,4,4,1,4,4
21,3,2,2,4,4
21,3,3,2,4,4
21,3,2,1,3,4
21,3,4,3,4,4
21,3,3,2,4,4
21,1,5,2,3,4
21,3,3,2,4,4
21,3,3,2,4,4
21,4,3,2,4,5
21,1,4,2,4,4
21,1,5,1,4,3
21,1,5,2,3,4
21,3,2,2,3,5
21,0,4,1,3,4
21,3,3,2,4,5
21,3,3,2,3,4
21,0,4,2,3,4
21,0,5,2,3,3
21,1,4,2,4,4
21,3,3,2,4,4
21,1,4,2,3,4
21,4,3,1,4,5
21,3,3,3,4,5
21,0,4,2,3,4
21,3,3,2,5,4
21,3,3,1,4,4
21,3,4,2,3,4
21,4,3,2,4,5
21,3,3,2,5,4
22,3,3,3,1,0
22,1,4,1,3,4
22,2,3,4,1,0
22,3,4,3,2,1
22,3,4,3,2,0
22,1,4,2,3,4
22,0,4,1,3,2
22,0,4,1,4,3
22,2,4,3,2,0
22,0,4,1,3,4
22,3,4,3,1,0
22,2,4,3,1,0
22,2,4,3,2,0
22,1,4,1,3,4
22,3,4,3,2,0
22,3,4,3,1,0
22,0,3,2,3,4
22,3,3,2,3,0
22,3,4,3,2,1
22,2,4,3,2,1
22,0,4,2,4,4
22,1,4,2,3,3
22,0,6,1,4,4
22,2,4,3,2,0
22,3,4,3,1,0
22,3,4,2,2,1
22,2,3,3,2,0
22,1,5,1,4,4
22,3,4,4,2,0
22,2,3,2,3,4
22,3,3,3,2,0
22,0,3,2,3,3
22,2,4,3,2,0
22,2,3,3,2,0
22,1,4,2,3,4
22,2,3,3,1,-1
22,3,3,3,1,0
22,3,4,4,2,0
22,2,4,2,1,0
22,3,3,3,2,0
22,3,3,3,1,1
22,1,3,1,3,3
22,1,4,2,4,5
22,2,4,3,2,1
22,3,4,4,2,0
22,3,4,3,2,0
22,1,4,2,3,4
22,3,4,3,2,0
22,0,3,2,3,4
22,0,4,1,4,4
22,2,5,3,2,0
22,1,4,2,4,4
22,0,4,1,4,4
22,2,4,3,2,0
22,1,4,1,3,4
22,0,5,1,3,4
22,0,4,2,3,4
22,0,4,1,3,3
22,3,4,3,1,1
22,0,5,1,4,3
22,1,4,1,4,4
22,2,4,2,2,0
22,1,4,1,3,3
22,2,3,3,1,0
22,3,4,3,2,1
22,2,4,4,2,0
22,3,4,3,2,0
22,3,4,3,0,1
22,0,4,2,3,4
22,1,4,2,4,3
22,2,3,4,2,1
22,2,3,3,1,0
22,0,5,1,4,5
22,3,4,3,2,0
22,2,4,3,1,0
22,1,4,2,3,4
22,2,4,3,2,0
22,3,4,3,2,1
22,3,4,4,2,0
22,0,4,2,3,4
22,0,4,2,3,4
22,3,3,4,1,0
22,3,4,2,1,0
22,3,4,3,2,0
22,2,4,3,2,1
22,3,4,3,1,0
22,0,3,2,4,4
22,3,2,3,1,0
22,3,4,4,1,0
22,0,4,2,2,4
22,3,3,3,1,0
22,0,4,1,3,5
22,2,3,4,1,0
22,0,4,2,4,4
22,3,4,3,2,0
22,2,4,4,2,0
22,3,3,4,2,0
22,3,4,2,2,0
22,3,3,3,4,4
22,3,3,4,1,0
22,3,4,2,1,0
22,1,4,0,2,4
22,0,5,1,3,3
22,2,4,1,4,4
22,0,5,2,3,4
22,3,4,3,2,0
23,0,4,2,3,4
23,0,4,0,4,4
23,0,4,2,3,3
23,4,2,2,4,4
23,4,3,3,4,5
23,3,3,3,4,4
23,4,3,2,3,4
23,3,3,1,3,5
23,0,4,2,3,4
23,2,2,1,3,4
23,4,4,2,4,4
23,3,4,2,4,4
23,3,3,1,5,4
23,3,3,1,4,4
23,0,5,1,3,4
23,4,4,2,4,5
23,3,3,2,4,4
23,3,3,2,4,4
23,1,5,2,3,3
23,4,3,2,3,4
23,0,4,1,3,4
23,1,4,2,3,4
23,1,5,2,4,3
23,4,4,2,3,4
23,4,3,2,4,4
23,1,4,1,3,4
23,4,3,1,5,4
23,1,4,1,3,4
23,2,2,3,4,4
23,3,3,2,4,5
23,1,3,2,3,4
23,3,2,2,5,4
23,4,3,2,4,4
23,0,4,2,3,4
23,2,3,2,4,5
23,0,4,1,4,4
23,2,2,3,4,5
23,3,4,2,4,4
23,3,3,2,4,5
23,0,5,2,4,4
23,3,3,1,5,5
23,1,5,1,3,4
23,1,4,1,3,4
23,3,2,2,4,5
23,3,3,1,3,4
23,3,4,2,5,4
23,3,2,2,4,4
23,1,4,1,4,4
23,0,4,1,3,5
23,3,4,2,4,5
23,1,5,1,3,3
23,2,3,3,2,1
23,0,5,1,3,4
23,0,5,2,2,4
23,1,5,2,4,4
23,3,3,2,3,4
23,1,5,1,3,4
23,1,5,1,3,4
23,3,3,2,4,5
23,1,4,1,3,3
23,3,2,2,3,4
23,4,3,2,4,5
23,1,4,2,3,4
23,3,4,2,4,5
23,3,4,2,4,4
23,3,3,2,4,4
23,0,4,1,3,4
23,4,3,2,4,4
23,3,3,2,4,4
23,3,4,2,3,4
23,1,4,2,3,4
23,0,4,2,3,4
23,4,3,2,4,4
23,3,2,1,4,4
23,0,5,2,3,5
23,0,4,1,4,4
23,3,3,2,4,4
23,1,3,1,4,3
23,4,3,2,4,3
23,3,3,1,4,4
23,3,3,2,4,4
23,3,3,1,4,4
23,3,3,1,3,5
23,4,4,1,5,5
23,0,5,1,3,4
23,0,5,1,3,4
23,2,3,1,4,4
23,1,5,1,3,3
23,3,3,2,3,4
23,1,4,2,3,4
23,3,3,2,4,4
23,4,3,2,4,3
23,3,4,2,4,4
23,4,3,2,3,5
23,3,3,2,4,4
24,3,4,4,2,1
24,4,3,1,4,4
24,1,4,1,4,4
24,3,3,1,4,4
24,1,4,2,3,4
24,3,3,3,3,5
24,0,4,2,3,3
24,3,3,2,4,5
24,4,3,1,4,3
24,4,3,1,4,4
24,3,3,2,4,5
