gid,v1,v2,v3,v4,v5,v6,v7,v,v9,v10
7,5,9,3,9,1,3,3,4,5,1
7,8,2,9,4,8,4,7,7,5,5
7,8,3,9,4,7,2,7,7,7,5
7,5,9,3,9,1,4,4,4,5,1
7,5,10,3,9,2,3,4,5,5,0
7,5,9,2,10,1,3,3,5,5,0
7,5,10,3,9,2,4,4,4,4,1
7,4,10,3,8,2,3,3,4,5,0
7,5,9,3,10,1,4,4,4,4,1
7,1,2,3,4,7,3,5,7,10,1
7,4,10,2,10,2,3,4,4,5,0
7,5,9,2,10,2,3,2,4,5,1
7,7,3,9,4,7,3,7,7,6,5
7,7,2,10,4,7,3,7,7,6,6
7,4,10,3,10,2,3,3,4,4,0
7,8,3,9,4,7,3,7,7,6,5
7,7,2,9,4,8,4,8,7,6,5
7,5,9,3,9,2,3,3,5,5,0
7,5,10,2,9,1,4,5,5,5,1
7,5,9,3,9,1,3,4,5,4,0
7,5,9,3,9,1,3,3,4,5,1
7,8,3,9,5,8,3,7,7,6,5
7,4,10,2,9,2,3,3,4,5,0
7,5,9,3,9,1,4,3,4,5,0
7,4,10,2,9,2,3,4,4,5,1
7,8,3,9,5,8,3,7,8,6,5
7,8,3,10,4,8,3,8,8,7,5
7,5,10,2,9,2,4,4,3,5,0
7,8,3,9,4,8,3,7,8,6,5
7,5,9,2,9,1,4,3,4,4,0
7,5,10,3,9,1,3,3,4,5,0
7,6,9,3,9,1,3,3,4,5,0
7,4,9,3,9,1,4,3,3,5,0
7,5,9,3,9,2,4,3,4,4,0
7,8,2,9,4,8,3,7,7,7,5
7,7,2,9,4,8,3,7,8,7,5
7,4,10,2,8,2,3,3,5,5,0
7,4,10,3,9,2,4,3,4,4,0
7,8,2,10,4,7,3,8,7,6,5
7,4,10,3,9,1,4,3,4,5,1
7,5,10,2,9,1,2,3,4,4,0
7,4,10,3,9,2,4,3,4,5,1
7,5,9,3,10,1,4,4,4,4,0
7,8,2,10,4,7,3,7,7,7,5
7,4,10,3,9,1,3,3,5,5,1
7,5,10,3,9,1,3,4,4,4,1
7,5,9,3,9,1,4,4,4,5,1
7,5,10,2,9,2,3,3,4,4,1
7,5,10,3,9,1,3,3,4,4,0
7,4,9,3,10,1,4,3,5,5,0
7,7,3,9,5,8,3,8,7,6,5
7,8,2,10,4,8,3,8,7,6,5
7,5,9,2,9,2,4,4,4,4,1
7,5,9,2,9,2,3,3,4,5,2
7,5,9,2,8,2,3,4,4,5,0
7,5,9,3,9,2,3,3,4,5,1
7,5,10,3,9,1,3,4,4,5,0
7,5,9,2,9,2,3,3,4,4,0
7,7,3,9,3,8,3,7,8,7,5
7,9,2,9,4,7,3,8,7,6,5
7,7,2,10,4,8,3,7,7,6,5
7,8,2,10,4,8,3,7,7,6,5
7,5,9,2,9,1,3,4,4,5,0
7,5,9,2,9,2,3,4,4,5,0
7,8,3,9,5,8,3,7,8,6,5
7,5,9,2,9,2,3,4,4,5,0
7,4,9,3,10,2,3,3,3,4,0
7,8,2,10,3,8,3,8,8,7,4
7,4,10,2,9,1,3,3,3,6,1
7,5,10,3,9,2,3,3,4,5,0
7,4,10,3,10,2,3,3,5,5,0
7,4,9,3,9,2,3,4,4,5,0
8,1,3,2,4,7,2,6,7,10,1
8,2,2,3,4,7,3,6,6,9,1
8,8,3,9,4,8,2,7,7,6,5
8,8,3,10,4,7,3,7,8,6,5
8,1,2,3,4,7,2,5,7,9,1
8,1,1,3,4,7,3,5,7,8,0
8,9,4,10,5,8,3,8,8,6,5
8,1,2,2,4,7,3,5,8,8,1
8,2,2,3,6,7,3,6,7,9,1
8,2,2,2,4,7,2,5,7,8,1
8,1,1,2,5,7,2,6,7,9,2
8,2,2,2,4,6,2,6,9,9,1
8,5,10,2,9,2,3,3,4,4,1
8,9,2,9,4,9,2,7,8,6,5
8,3,2,3,5,7,2,5,8,9,1
8,2,3,3,4,7,3,5,7,9,1
8,1,2,2,5,7,3,5,7,9,1
8,1,2,2,4,7,2,6,7,9,2
8,2,2,2,4,7,3,6,7,9,1
8,2,2,3,5,7,3,6,7,9,1
8,1,3,2,5,7,2,5,8,8,1
8,1,3,1,4,7,2,7,8,9,0
8,1,2,2,4,7,2,6,8,9,1
8,1,2,3,5,7,2,5,7,9,1
8,8,3,10,4,8,3,8,8,6,5
8,2,2,3,5,8,2,5,7,9,1
8,2,2,2,4,8,2,6,8,9,1
8,9,3,10,4,7,3,8,7,6,5
8,9,3,9,4,8,3,7,8,6,5
8,2,2,3,5,7,3,5,8,9,1
8,1,2,2,4,6,2,6,7,9,1
8,8,2,9,4,8,2,8,7,7,4
8,8,3,10,4,8,2,8,7,6,5
8,8,3,10,4,8,3,8,7,6,5
8,8,2,10,4,8,4,7,7,6,4
8,3,2,3,5,7,2,5,7,9,1
8,2,2,2,4,7,1,5,7,9,0
8,2,2,2,5,7,2,6,7,9,1
8,8,3,9,4,8,4,7,7,6,5
8,9,2,10,4,8,3,8,8,5,5
8,7,2,10,5,8,4,7,7,6,5
8,2,2,2,4,7,3,5,8,9,2
8,9,2,9,4,8,3,7,7,7,5
8,8,3,10,4,7,3,7,7,6,5
8,8,3,9,5,8,3,8,8,6,5
8,2,2,3,5,7,2,6,8,9,1
8,9,3,9,5,7,2,7,8,7,5
8,2,2,2,4,8,1,5,7,8,1
8,8,3,10,4,7,3,7,7,6,5
8,2,2,2,6,7,3,5,7,9,1
8,2,2,2,5,8,2,5,8,9,2
8,1,1,2,5,7,2,7,7,9,1
8,8,3,9,4,8,2,7,7,6,5
8,2,2,1,5,7,3,5,7,9,1
8,1,2,2,5,7,3,6,7,9,0
8,2,2,3,5,7,2,6,7,9,1
8,1,1,3,5,7,2,6,7,9,0
8,1,2,2,4,7,2,6,8,9,1
8,8,3,10,4,8,3,8,8,6,5
8,8,3,10,5,8,4,7,7,6,6
8,8,3,9,5,8,3,7,7,6,5
8,1,2,2,5,7,3,6,7,9,1
8,1,2,2,5,7,4,7,7,9,1
8,1,2,3,3,7,2,5,7,10,1
8,8,3,9,4,8,4,7,8,6,5
8,2,2,3,4,7,3,6,8,8,2
8,8,3,9,4,7,3,8,6,6,5
8,8,2,10,5,7,3,7,7,7,5
8,1,2,2,5,7,2,5,7,9,2
8,9,2,9,3,8,3,8,7,7,6
8,1,1,3,4,7,3,6,7,9,0
8,4,9,3,9,2,4,3,4,5,1
8,3,2,2,4,7,2,5,7,9,2
8,2,1,2,4,7,2,5,7,9,1
8,7,2,10,4,8,3,7,7,5,5
8,2,2,2,4,8,3,7,7,9,2
8,1,2,2,4,7,2,5,7,9,1
8,7,3,9,4,8,3,7,8,6,5
8,8,3,9,4,8,3,8,7,6,5
8,2,2,2,5,7,2,6,8,9,1
8,2,2,2,5,7,2,6,8,8,1
8,1,2,3,5,7,2,6,8,9,1
8,8,2,9,4,8,3,7,8,7,5
8,2,2,2,4,8,3,5,7,9,2
8,8,3,9,4,7,2,8,7,7,5
8,7,2,10,5,8,2,7,8,7,4
8,8,2,10,4,8,3,7,7,7,5
8,2,2,3,5,7,3,5,7,9,2
8,4,9,3,9,1,4,3,4,4,1
8,1,2,1,5,7,2,6,8,9,1
8,2,2,2,5,8,2,6,7,9,1
8,1,2,3,5,7,3,5,7,9,1
8,7,2,10,4,8,3,8,6,6,5
8,2,2,2,5,7,2,5,7,9,1
8,2,1,2,5,6,3,6,7,9,2
8,2,2,2,5,7,2,5,8,8,1
8,7,2,9,5,8,3,6,7,6,5
8,9,3,9,4,8,3,7,7,6,4
8,8,3,9,4,8,4,7,7,5,5
8,2,2,3,5,6,2,5,7,9,2
8,2,2,2,5,7,2,6,8,9,1
8,3,2,2,5,7,2,6,7,9,2
8,2,1,2,4,8,2,6,8,9,2
8,2,1,2,5,7,2,6,7,9,2
9,0,2,2,5,7,2,5,8,10,1
9,1,3,3,4,7,3,6,8,10,0
9,2,2,2,5,8,2,6,6,10,2
9,2,2,2,5,7,2,6,7,9,1
9,1,2,2,6,7,2,6,7,9,1
9,8,2,10,3,8,4,7,8,6,4
9,8,3,10,5,8,3,8,9,6,5
9,2,2,2,5,7,2,5,8,9,2
9,7,2,9,4,8,2,9,8,6,5
9,8,2,10,4,8,3,8,8,6,5
9,7,2,9,4,7,3,8,8,7,5
9,2,2,2,5,7,3,5,8,10,1
9,8,2,9,4,8,3,7,6,6,5
9,7,2,8,4,8,2,7,6,6,5
9,2,2,2,5,8,3,6,8,10,1
9,2,2,2,4,8,3,5,8,9,0
9,8,3,9,4,9,3,8,7,6,5
9,2,2,2,5,6,3,6,7,9,2
9,5,10,2,9,1,4,4,4,5,0
9,8,3,9,4,8,3,8,8,5,5
9,1,3,2,5,7,2,5,7,8,2
9,1,2,3,5,8,3,6,8,9,2
9,2,2,2,5,7,2,5,7,9,2
9,7,3,10,4,8,4,7,7,5,5
9,2,2,3,4,7,3,5,7,10,1
9,1,2,2,5,8,2,5,7,9,1
9,2,2,2,5,7,2,5,8,8,1
9,2,2,2,5,7,2,5,7,10,1
9,9,2,10,3,7,3,7,8,7,5
9,2,2,2,5,7,2,6,7,9,0
9,2,2,2,5,7,3,5,7,10,2
9,7,3,9,5,8,3,7,8,5,5
9,1,2,2,5,7,2,5,8,10,1
9,2,2,2,5,7,3,6,8,9,2
9,2,2,3,5,7,2,5,7,10,2
9,8,2,9,4,8,3,7,7,6,4
9,2,2,2,5,8,2,5,7,9,1
9,8,3,9,4,8,2,7,7,6,5
9,8,3,10,3,7,2,7,8,6,5
9,2,2,1,5,7,1,6,7,10,1
9,1,2,2,5,7,2,5,8,10,0
9,1,2,3,5,6,2,6,7,8,2
9,7,3,9,5,8,3,8,8,6,5
9,2,2,2,5,7,3,6,7,9,1
9,8,3,10,4,7,2,7,7,7,5
9,8,3,10,4,7,3,7,7,6,5
9,1,1,2,5,6,3,6,8,10,1
9,3,2,2,4,7,3,5,8,9,1
9,2,2,2,5,7,2,4,8,9,2
9,1,1,2,5,7,2,5,7,9,1
9,1,1,2,6,7,2,6,8,9,1
9,8,3,10,4,7,4,8,7,6,5
9,1,1,2,4,7,3,5,7,9,1
9,8,2,9,3,7,4,7,8,6,5
9,8,2,9,4,8,2,7,7,6,5
9,2,2,2,5,7,2,6,7,9,2
9,2,2,2,4,7,3,4,7,9,1
9,8,3,9,4,8,3,8,7,6,5
9,2,2,2,5,6,2,6,7,9,0
9,2,2,2,5,7,3,5,7,10,1
9,1,1,3,5,7,3,5,7,10,0
9,8,2,9,5,8,3,7,7,6,6
9,1,2,3,5,7,3,5,7,9,1
9,8,2,9,4,8,3,8,8,6,5
9,2,2,3,5,7,3,6,7,9,1
9,1,2,3,5,7,2,6,8,9,1
9,8,3,10,4,7,3,8,7,6,5
9,8,3,8,4,8,3,7,7,6,4
9,2,2,2,5,7,2,6,7,9,1
9,7,3,9,3,8,3,7,8,5,5
9,5,9,3,10,0,4,3,4,5,1
9,2,3,2,5,8,2,6,7,8,1
9,2,2,2,5,7,3,6,7,9,0
9,2,2,2,5,8,3,5,7,10,1
9,7,1,10,4,8,3,8,8,6,4
9,2,2,2,5,7,3,5,7,10,1
9,2,2,3,4,7,2,6,7,9,1
9,1,2,2,4,6,2,6,8,9,2
9,7,2,9,4,7,3,7,7,7,5
9,8,2,9,3,8,3,8,8,7,4
9,2,2,2,5,7,1,5,7,9,1
9,7,2,9,3,8,2,8,7,7,5
9,1,2,3,5,8,3,5,8,9,1
9,2,1,3,5,7,2,5,8,9,1
9,1,1,3,5,7,2,6,8,9,1
9,7,3,10,4,8,3,7,7,6,4
9,1,2,2,5,7,3,6,7,9,1
9,1,2,3,4,7,2,5,7,9,1
9,2,2,3,5,7,2,6,7,9,2
9,8,3,9,4,8,3,8,7,5,5
9,2,1,3,5,8,3,6,8,8,1
9,8,2,9,3,9,4,8,7,6,5
9,1,2,2,5,7,3,6,7,9,1
9,8,3,9,4,8,2,7,7,6,5
9,8,4,9,4,9,4,7,7,6,4
9,2,1,2,4,7,2,4,7,9,2
9,8,3,9,4,8,4,7,7,7,5
9,2,1,2,5,6,3,6,7,9,1
9,2,2,1,5,7,2,6,7,8,0
9,1,2,3,5,7,3,6,7,9,1
9,5,9,3,9,1,2,3,4,5,1
9,1,2,2,5,8,3,6,7,9,1
9,2,3,3,5,7,3,6,8,9,1
9,7,3,10,4,8,3,7,7,6,5
10,5,9,3,9,1,4,4,4,5,1
10,5,10,2,9,1,3,3,4,4,-1
10,5,9,2,9,2,4,3,4,5,0
10,6,9,3,9,1,3,3,4,5,1
10,4,9,2,10,2,4,4,4,5,0
10,5,10,2,9,1,3,3,3,5,0
10,6,10,2,9,0,4,3,4,5,0
10,5,9,3,10,1,4,3,4,5,0
10,5,9,2,9,2,4,3,4,5,1
10,7,3,10,5,8,3,7,6,6,5
10,2,2,2,5,7,2,4,7,9,2
10,8,2,10,4,7,1,8,8,6,5
10,8,2,9,3,7,3,7,7,6,5
10,8,3,9,4,8,2,8,8,7,4
10,7,2,9,4,8,3,7,7,6,5
10,5,10,2,8,2,4,4,3,5,1
10,7,3,9,5,8,3,8,7,6,5
10,8,3,9,4,8,3,7,8,7,6
10,5,10,3,9,2,3,4,4,4,0
10,8,3,10,4,8,3,7,7,6,5
10,8,3,9,4,7,3,7,7,6,5
10,5,9,2,8,1,4,4,4,5,0
10,2,2,2,4,7,3,5,7,10,1
10,8,3,10,4,8,4,7,7,6,5
10,5,9,3,9,2,3,3,4,5,0
10,5,10,3,9,1,3,4,4,5,0
10,5,9,3,9,2,3,3,4,5,0
10,8,3,9,4,7,3,6,7,6,4
10,8,3,10,4,7,3,8,8,7,5
10,4,9,4,9,1,3,3,5,4,1
10,4,9,3,9,2,4,3,3,5,0
10,7,2,10,4,7,3,7,7,6,5
10,5,9,2,9,1,4,4,4,5,0
10,5,9,2,9,1,4,3,5,5,1
10,5,10,3,9,1,4,3,4,6,0
10,4,9,3,9,1,4,3,3,4,1
10,5,10,3,9,1,4,3,4,5,1
10,5,9,3,9,2,3,3,4,5,0
10,5,10,2,9,2,3,3,4,5,1
10,4,10,3,9,1,4,3,4,5,0
10,4,10,2,10,1,4,3,3,5,0
10,4,10,3,8,2,4,3,5,5,0
10,5,9,2,9,1,4,4,4,4,1
10,5,8,2,9,1,3,3,4,5,0
10,5,9,3,9,1,4,4,4,4,1
10,4,10,3,9,1,3,4,4,5,0
10,4,10,2,9,2,3,4,5,4,1
10,4,9,3,8,2,3,3,4,4,0
10,5,9,3,8,2,3,3,4,5,0
10,5,10,3,9,1,4,3,4,4,0
10,4,9,3,9,3,4,4,4,5,0
10,5,9,2,9,2,3,3,4,5,0
10,4,10,2,10,1,4,4,3,4,0
10,4,9,3,8,1,3,4,4,5,1
10,6,10,3,10,1,3,3,4,5,-1
10,5,8,2,9,2,4,3,4,5,1
10,5,10,3,9,2,3,4,4,5,1
10,6,9,3,9,1,3,3,4,5,1
10,8,3,10,4,7,3,7,8,7,5
10,8,3,10,4,9,2,8,8,5,4
10,8,2,9,4,8,3,7,8,6,5
10,5,9,2,10,1,4,4,4,4,1
10,8,2,10,4,8,3,7,7,6,5
10,5,10,3,9,1,3,3,4,5,1
10,9,3,9,4,7,4,7,8,6,5
10,7,2,10,4,7,3,7,8,6,4
10,8,3,10,4,8,3,8,7,7,5
10,8,3,9,4,7,4,8,7,5,5
10,5,9,3,9,2,4,4,3,4,1
10,5,9,2,9,1,2,4,4,5,0
10,5,9,3,8,1,4,4,4,4,1
10,8,3,9,4,8,4,8,7,6,5
10,5,10,2,9,2,3,3,4,5,0
10,8,3,10,4,9,3,7,8,6,5
10,5,9,2,9,1,4,3,4,5,1
10,4,10,3,9,2,4,4,2,5,0
10,5,9,3,10,1,4,3,4,6,0
10,8,2,10,4,8,3,7,7,6,5
10,4,10,3,9,2,3,3,4,5,0
10,8,2,10,4,7,3,6,7,6,5
10,5,10,3,8,2,3,4,5,5,0
10,5,9,3,9,1,3,4,4,5,-1
10,8,3,9,4,8,3,7,7,6,5
10,5,9,3,10,2,4,3,4,6,0
10,7,2,9,4,8,3,8,7,5,5
10,4,10,3,9,2,3,3,4,5,0
10,9,2,9,4,8,3,7,7,6,4
10,4,10,3,9,2,3,3,4,5,0
10,5,10,2,9,1,3,3,5,5,1
10,5,9,2,9,2,3,4,4,5,1
10,4,9,3,9,2,3,2,3,5,1
10,5,10,2,9,2,4,4,4,5,0
10,5,9,2,9,2,2,3,3,5,0
10,7,3,9,4,8,4,7,7,7,6
10,4,8,3,10,2,3,4,5,4,0
10,4,9,3,9,2,3,4,4,5,1
10,8,3,10,5,8,3,7,7,6,4
10,5,10,3,9,0,4,4,4,5,1
10,5,10,2,9,1,4,3,4,5,1
10,5,10,3,9,1,4,4,4,5,0
10,8,3,9,4,8,3,7,8,7,5
10,8,3,9,4,8,3,7,6,5,4
10,5,10,2,8,1,3,4,4,5,1
10,7,2,9,4,7,3,7,7,7,5
10,5,9,2,8,1,3,3,4,5,1
10,8,2,9,4,8,3,8,8,6,4
11,8,1,9,4,8,4,8,7,6,5
11,2,2,3,5,7,3,6,7,9,0
11,1,2,1,5,7,3,5,7,10,1
11,2,2,3,5,7,2,6,7,10,1
11,2,2,2,5,7,3,5,8,8,1
11,2,3,2,4,7,3,5,7,9,1
11,2,2,2,4,7,2,5,8,10,2
11,8,3,9,3,8,3,7,7,7,5
11,8,3,9,4,8,3,8,7,6,5
11,2,2,2,5,7,2,6,8,8,1
11,2,2,2,4,7,2,5,8,9,1
11,8,2,9,4,8,3,7,7,6,6
11,8,3,9,3,7,4,8,8,6,5
11,8,2,10,5,8,3,7,8,6,5
11,8,2,11,4,8,4,8,7,6,4
11,1,2,3,5,8,3,4,7,8,1
11,2,2,2,4,7,2,5,7,8,1
11,7,3,9,4,8,4,7,7,5,5
11,8,2,9,4,7,3,7,7,5,5
11,1,3,2,5,7,3,5,8,9,1
11,2,0,2,5,7,2,6,8,9,1
11,5,9,2,9,2,3,4,4,5,0
11,1,2,2,4,8,3,6,7,9,1
11,1,2,2,5,8,3,5,7,9,1
11,7,3,10,3,8,3,8,8,7,5
11,2,2,2,5,7,2,5,7,8,1
11,8,3,9,4,8,2,7,8,6,5
11,8,2,10,4,8,3,8,7,7,5
11,7,2,10,3,8,3,8,8,6,4
11,9,4,9,4,8,3,7,7,5,5
11,8,3,9,4,7,3,7,6,5,5
11,8,3,10,4,8,2,8,7,7,5
11,1,2,2,5,7,3,6,8,9,0
11,3,2,3,5,6,2,5,8,9,1
11,1,2,2,4,7,2,5,8,9,1
11,2,3,3,4,7,3,6,7,9,1
11,2,1,2,5,7,1,5,8,9,2
11,7,2,9,4,9,3,7,8,6,5
11,3,2,2,4,7,2,5,7,8,2
11,2,2,3,4,7,2,6,7,9,1
11,2,2,2,4,7,3,5,8,9,1
11,1,3,2,4,7,2,6,7,10,1
11,2,3,2,4,6,2,6,7,9,1
11,8,3,10,4,8,2,8,8,6,5
11,2,1,2,5,7,2,5,7,9,1
11,7,2,10,5,8,3,7,7,7,4
11,7,2,9,4,7,3,7,8,7,5
11,2,2,3,4,7,3,6,8,9,1
11,1,2,2,5,7,2,6,7,9,1
11,1,2,2,4,8,3,6,7,10,1
11,1,2,2,4,7,3,6,8,9,2
11,2,2,2,4,6,2,6,8,9,1
11,8,3,8,4,7,3,7,8,6,4
11,8,3,9,4,8,3,8,7,6,5
11,9,2,9,4,8,3,7,7,6,4
11,2,2,3,5,7,3,5,7,9,1
11,2,1,1,5,7,2,6,7,9,1
11,1,2,3,4,7,2,6,7,8,1
11,8,2,9,4,7,3,7,7,6,6
11,2,1,2,5,7,2,5,8,9,1
11,8,2,10,3,7,3,7,8,6,5
11,8,2,10,3,8,4,8,7,6,6
11,1,2,2,4,7,3,5,7,8,1
11,2,1,2,5,6,3,6,7,10,0
11,1,2,3,5,6,2,5,7,9,1
11,2,1,2,4,7,2,5,8,9,1
11,2,2,2,5,6,2,5,8,9,1
11,3,2,2,5,7,2,6,8,9,2
11,8,3,10,4,8,2,7,8,6,5
11,1,2,3,4,8,3,5,7,9,1
11,7,3,10,4,7,3,7,8,6,5
11,1,2,2,5,7,3,6,7,9,1
11,1,2,2,5,7,2,6,7,9,1
11,2,2,2,4,7,3,6,7,9,1
11,2,2,3,5,7,2,6,8,8,1
11,9,3,10,4,8,3,7,7,6,6
11,8,3,10,4,7,4,7,8,6,5
11,3,1,3,5,7,2,7,7,9,1
11,2,2,3,5,7,2,5,7,10,1
11,8,3,9,4,8,3,7,8,7,4
11,7,2,9,4,7,3,8,7,6,6
11,8,2,11,4,8,3,7,6,6,4
11,2,1,2,4,7,3,6,7,9,1
11,8,2,11,4,7,3,8,7,6,5
11,2,1,2,5,7,3,6,7,9,1
11,8,3,9,4,8,2,8,7,6,5
11,8,2,9,4,8,3,7,7,6,5
11,1,2,2,5,7,2,5,7,9,1
11,2,2,2,5,7,3,5,7,9,2
11,2,2,3,6,8,3,5,6,8,1
11,2,2,3,5,7,3,6,7,9,1
11,2,2,3,5,7,2,5,7,9,1
11,2,2,2,5,7,2,6,7,9,1
11,2,2,1,5,7,3,7,8,9,2
11,2,2,2,5,7,3,6,8,9,1
12,7,2,10,4,7,3,8,7,6,5
12,2,2,3,5,7,2,6,7,9,0
12,2,1,3,4,7,3,6,8,9,2
12,2,2,3,4,8,3,6,7,9,1
12,2,2,3,5,7,3,5,7,9,1
12,2,2,3,4,8,2,5,6,9,1
12,2,2,1,4,7,2,6,7,9,1
12,8,3,9,4,7,2,6,8,7,4
12,2,2,3,5,6,2,6,8,9,1
12,2,2,3,5,7,2,6,8,9,1
12,8,2,9,4,7,3,7,8,6,5
12,2,2,2,4,7,3,6,7,9,0
12,7,3,9,4,7,3,8,8,6,4
12,7,3,9,4,8,3,8,7,6,5
12,8,3,10,4,8,3,7,7,6,5
12,2,2,2,4,7,3,6,7,9,1
12,7,2,10,5,8,5,8,7,7,5
12,8,2,9,4,8,3,7,7,6,5
12,2,3,2,5,7,3,5,7,9,1
12,1,2,3,4,8,2,6,7,9,1
12,1,1,3,5,7,2,6,8,10,1
12,1,2,3,5,7,3,4,7,9,1
12,9,3,10,5,7,3,8,8,6,5
12,2,2,3,5,7,3,5,8,9,1
12,3,2,2,5,7,3,6,7,9,1
12,8,3,9,5,8,3,8,7,6,5
12,3,2,2,5,6,2,5,8,9,1
12,2,1,2,4,8,2,6,7,9,1
12,7,2,9,4,8,3,7,7,6,6
12,2,2,3,5,7,2,6,8,10,1
12,2,2,3,5,7,3,6,8,9,1
12,2,1,3,4,7,2,5,7,9,2
12,8,2,9,5,7,3,8,7,6,6
12,2,2,3,5,7,2,5,7,9,1
12,2,2,2,4,7,1,6,7,10,1
12,1,2,3,4,7,1,6,7,9,1
12,9,2,10,4,8,4,7,7,6,6
12,2,2,2,5,7,2,6,8,9,1
12,5,10,3,10,2,4,4,4,6,1
12,2,2,2,4,8,3,6,7,9,1
12,2,1,3,3,6,2,6,8,9,1
12,1,2,1,4,7,3,5,8,9,2
12,8,3,10,4,7,3,8,7,6,5
12,2,1,2,4,7,3,6,7,9,2
12,1,1,2,5,7,3,6,8,9,1
12,2,3,2,4,7,2,6,7,9,1
12,2,2,2,5,7,3,6,7,9,1
12,1,2,1,5,7,3,6,7,9,1
12,7,2,9,4,7,3,7,8,6,5
12,8,2,10,4,8,3,7,7,7,4
12,0,1,2,6,7,3,5,8,8,1
12,2,2,2,4,8,3,6,7,9,1
12,1,1,2,5,7,3,6,8,9,1
12,8,3,9,4,8,3,8,7,7,5
12,9,2,10,4,8,3,8,7,6,5
12,9,2,10,4,7,3,8,7,6,5
12,7,3,9,3,8,3,7,7,6,5
12,7,2,9,4,8,2,7,7,7,5
12,2,2,3,4,7,2,6,7,8,1
12,1,2,2,4,6,2,6,8,9,2
12,2,2,2,5,7,1,5,7,8,0
12,2,1,2,5,7,3,5,7,9,1
12,2,2,3,4,8,2,5,8,10,2
12,2,1,1,4,6,2,6,7,10,1
12,2,1,2,5,7,2,6,7,9,1
12,2,2,2,5,7,2,5,8,9,1
12,7,3,8,3,7,3,7,7,6,5
12,5,9,3,9,1,3,4,4,5,0
12,8,4,9,5,8,3,8,8,7,5
12,8,3,9,5,7,4,7,8,6,5
12,1,3,3,5,7,3,5,8,9,0
12,2,2,3,4,7,2,5,7,9,1
12,8,4,9,4,8,2,8,8,6,5
12,8,2,9,4,8,3,7,8,6,5
12,2,2,3,5,7,2,5,7,9,2
12,8,3,10,4,8,3,8,7,6,4
12,1,2,2,5,8,2,5,8,9,2
12,1,2,2,5,8,2,6,7,9,1
12,2,1,2,4,7,2,6,7,9,1
12,8,3,9,4,6,3,8,8,6,5
12,2,2,2,5,7,2,6,7,9,2
12,2,2,2,4,7,2,5,8,9,2
12,1,2,2,4,7,2,6,8,10,1
12,2,2,3,4,7,2,6,8,9,1
12,1,2,2,5,7,3,6,8,10,1
12,8,2,8,4,8,2,8,7,6,4
12,9,2,9,4,7,2,7,7,6,5
12,2,1,2,4,7,3,5,7,9,1
12,2,2,2,4,8,3,6,8,9,1
12,1,2,3,5,6,3,6,7,9,1
12,8,3,10,4,8,3,8,7,6,5
12,1,2,2,4,8,3,5,7,10,2
12,2,2,2,4,7,2,5,7,8,2
12,8,2,8,4,8,3,7,7,6,5
12,2,2,3,5,7,2,5,8,9,1
12,1,2,3,5,6,2,5,7,9,2
12,8,2,10,4,7,3,8,8,6,5
12,2,3,3,5,6,3,6,7,9,1
12,2,1,3,5,7,2,5,7,9,1
12,2,2,3,5,7,2,5,8,9,0
12,2,2,3,5,7,2,5,8,8,1
12,2,2,2,5,7,2,5,8,10,0
12,7,3,9,3,8,3,8,7,7,5
12,7,2,10,3,7,3,8,8,6,5
12,1,1,2,5,7,2,6,7,10,1
12,7,3,9,4,8,3,6,6,6,4
12,2,3,2,5,7,3,6,8,9,1
12,8,3,9,3,7,3,7,7,6,5
12,1,2,2,5,8,2,6,8,10,1
13,1,2,2,6,8,2,5,7,9,1
13,8,2,9,3,8,3,7,8,6,4
13,8,2,9,5,8,3,9,7,6,4
13,2,2,2,5,7,2,5,8,8,1
13,2,3,2,6,7,3,5,8,9,0
13,2,1,2,5,7,2,6,7,9,2
13,2,3,2,5,8,2,6,7,9,1
13,9,2,10,4,8,4,7,7,6,4
13,5,10,2,8,2,3,4,3,4,0
13,2,2,2,5,8,3,6,7,9,2
13,2,2,2,5,8,2,5,8,9,0
13,2,2,3,5,8,2,6,7,9,1
13,2,1,3,4,7,2,6,8,9,1
13,1,2,4,5,7,2,6,7,9,1
13,1,2,3,5,7,3,5,8,8,1
13,2,1,2,4,7,3,5,7,9,1
13,2,2,2,5,7,3,7,7,9,1
13,7,3,9,4,8,3,8,8,7,5
13,2,2,2,4,6,3,6,8,10,1
13,8,3,9,3,7,4,8,6,7,5
13,8,3,9,4,8,3,8,8,6,5
13,2,2,3,5,7,3,6,7,9,1
13,8,3,9,4,7,3,7,7,6,5
13,7,2,9,3,8,4,8,8,6,5
13,3,2,2,4,6,2,5,8,9,1
13,8,2,9,4,7,3,7,7,7,5
13,2,2,1,4,7,2,5,7,9,1
13,2,2,2,6,6,2,6,7,10,1
13,2,2,1,4,7,1,6,8,9,2
13,1,2,2,5,7,3,5,7,9,1
13,8,3,10,4,7,3,7,8,6,5
13,2,2,2,4,8,3,5,8,9,0
13,2,2,3,4,8,2,5,7,8,1
13,2,3,2,4,7,3,5,7,9,1
13,2,2,2,4,7,2,6,8,8,1
13,3,2,2,5,7,2,6,7,9,1
13,2,2,3,5,7,3,6,7,9,1
13,1,2,2,4,6,2,5,7,9,0
13,2,2,2,4,7,2,6,8,9,1
13,8,2,10,4,8,4,7,7,6,4
13,2,2,2,4,7,3,6,7,10,1
13,2,1,3,5,7,2,6,7,8,1
13,2,2,3,4,7,2,5,7,9,2
13,1,2,2,5,7,2,6,7,9,2
