gid,v1,v2,v3,v4,v5
12,2,4,2,3,4
12,4,5,3,1,5
12,1,4,1,3,5
12,1,3,1,3,5
12,1,3,1,3,5
12,2,4,1,3,5
12,5,5,3,2,5
12,5,5,2,1,5
12,2,4,1,3,5
12,1,4,1,3,4
12,2,3,1,3,5
12,1,4,2,4,4
12,5,4,3,2,5
12,1,4,2,3,4
12,2,3,1,4,5
12,2,4,2,3,5
12,1,4,1,3,5
12,1,3,2,3,5
12,4,5,3,2,6
12,0,4,1,3,4
12,4,5,2,1,6
12,5,5,2,1,5
12,5,5,2,1,5
12,2,4,2,4,5
12,1,4,1,3,5
12,1,3,1,4,4
12,5,4,3,1,5
12,0,3,2,3,5
12,2,4,1,3,5
12,2,3,1,4,4
12,4,4,3,1,5
12,5,5,2,2,5
12,5,6,2,2,5
12,5,4,2,2,5
12,4,5,4,2,5
12,1,3,1,3,5
12,2,4,2,3,6
12,5,4,3,1,5
12,2,4,2,4,5
12,1,3,1,3,5
12,1,4,1,4,5
12,1,4,1,3,4
12,1,5,1,2,4
12,2,4,2,3,4
12,1,3,1,3,5
12,5,5,3,2,5
13,1,4,2,4,5
13,2,3,2,4,5
13,1,4,1,4,4
13,1,4,2,3,5
13,1,3,1,4,5
13,4,4,3,1,6
13,2,4,2,4,5
13,0,4,1,3,5
13,2,4,0,3,4
13,5,5,2,2,4
13,1,3,1,3,6
13,1,4,2,3,4
13,5,5,3,1,5
13,1,4,2,2,5
13,4,5,2,2,5
13,5,4,2,1,5
13,1,4,2,3,4
13,5,5,3,2,5
13,5,5,3,1,5
13,1,4,1,4,5
13,5,5,2,2,4
13,1,4,1,3,4
13,2,3,2,4,5
13,1,4,1,3,5
13,2,4,1,2,5
13,1,4,1,3,6
13,2,4,1,3,5
13,1,4,1,3,4
13,1,3,2,3,4
13,1,4,2,4,6
13,1,4,1,4,4
13,1,5,2,3,5
13,2,3,1,3,5
13,1,4,2,3,4
13,1,4,0,3,6
13,1,5,1,5,5
13,1,4,1,3,4
13,4,5,3,2,6
13,3,4,0,3,4
13,1,4,1,3,5
13,2,4,1,3,5
13,2,4,1,4,4
13,1,4,1,3,5
13,5,5,3,1,5
13,2,4,2,3,5
13,1,4,1,3,4
13,1,4,1,3,6
13,2,4,2,4,5
13,5,5,2,2,6
13,1,5,2,3,5
13,5,5,2,2,5
13,4,5,3,2,6
13,4,4,2,2,5
13,4,5,3,2,6
13,2,3,2,4,4
13,5,5,2,1,5
13,4,5,2,2,5
13,1,3,1,3,4
13,1,4,2,4,4
13,1,4,1,4,5
13,5,5,2,1,5
13,4,5,2,2,4
13,1,5,1,4,5
13,2,4,1,3,6
13,4,5,2,2,5
13,1,4,1,4,5
13,1,3,1,4,6
13,2,3,1,3,4
13,2,4,2,4,5
13,5,5,1,1,4
13,2,4,1,4,5
13,5,5,2,2,4
13,5,5,3,2,5
13,6,5,2,2,4
13,1,4,1,3,5
13,4,5,3,2,6
13,2,4,2,4,5
13,5,5,2,1,5
13,1,4,1,3,5
13,2,4,2,3,4
13,4,5,3,1,5
13,5,4,3,2,5
13,1,4,1,3,5
13,4,5,3,2,5
13,2,4,1,3,5
13,2,4,2,3,5
14,1,3,3,5,3
14,1,3,3,5,3
14,4,5,2,2,4
14,1,4,2,6,3
14,5,5,3,1,5
14,2,3,2,5,2
14,2,4,3,5,3
14,1,3,3,5,4
14,2,3,2,5,3
14,3,4,2,6,3
14,2,3,3,6,3
14,1,4,2,5,3
14,2,3,3,5,3
14,2,3,2,4,3
14,5,5,2,2,5
14,3,3,3,4,2
14,5,4,3,1,5
14,2,3,3,4,3
14,2,4,2,5,3
14,5,5,1,2,5
14,3,3,4,5,3
14,5,5,3,1,5
14,1,3,2,5,2
14,3,4,3,5,3
14,2,3,2,5,3
14,2,4,3,5,3
14,2,4,2,3,5
14,3,3,2,5,3
14,1,4,3,5,2
14,2,3,3,5,3
14,2,3,3,5,3
14,2,4,2,4,3
14,2,4,2,5,2
14,1,2,3,5,3
14,5,4,3,1,5
14,5,5,2,1,5
14,2,4,3,5,3
14,1,4,3,5,4
14,5,5,2,1,5
14,2,4,3,6,3
14,2,3,2,5,3
14,3,3,2,5,3
14,2,4,2,5,3
14,2,3,3,4,3
14,2,3,3,4,3
14,5,5,3,1,5
14,3,3,3,5,3
14,2,4,2,5,3
14,3,3,3,5,3
14,6,5,2,2,6
14,3,3,2,5,3
14,5,5,3,2,5
14,5,5,3,1,5
14,5,4,2,1,5
14,2,2,3,4,3
14,5,5,2,1,5
14,2,4,2,5,4
14,2,4,3,5,2
14,2,3,2,5,4
14,5,5,3,1,5
14,5,5,3,2,5
14,5,5,2,1,5
14,2,3,3,5,3
14,5,4,2,1,5
14,2,3,3,4,2
14,5,4,3,2,5
14,2,4,3,5,3
14,2,3,2,5,3
14,1,3,3,6,3
14,2,3,3,4,3
14,5,5,2,2,5
14,5,4,2,2,5
14,4,5,3,2,6
14,1,4,1,3,4
14,2,4,3,5,2
14,5,4,3,2,5
14,5,5,2,2,6
14,5,4,2,2,6
14,2,3,3,5,3
14,5,5,3,1,5
14,2,3,3,6,3
14,4,5,3,1,5
14,2,4,3,5,3
14,2,4,2,5,3
14,2,3,1,3,5
14,5,5,3,2,5
14,5,5,3,2,5
14,3,3,2,5,3
14,2,3,3,5,2
14,2,3,3,5,3
14,2,4,2,5,3
14,4,5,2,2,5
14,2,2,3,5,3
14,4,4,2,2,5
14,4,4,2,2,5
14,4,6,2,2,6
14,2,3,4,5,2
14,2,3,3,5,2
14,2,3,2,5,3
14,5,4,2,2,5
14,2,3,3,5,3
14,2,3,3,5,4
14,3,4,3,5,3
14,3,3,3,5,3
15,2,3,2,5,4
15,1,4,2,5,3
15,5,5,4,2,5
15,2,4,2,5,3
15,2,3,2,6,3
15,4,5,3,1,6
15,1,4,3,4,4
15,4,4,3,2,5
15,2,3,3,5,4
15,2,3,3,5,3
15,5,5,3,2,5
15,2,3,2,5,4
15,2,4,2,5,4
15,3,3,3,5,3
15,4,5,3,2,5
15,2,3,3,5,3
15,4,5,3,1,6
15,2,4,3,5,3
15,2,4,2,3,4
15,4,4,2,1,4
15,2,4,2,5,3
15,2,3,3,6,3
15,5,5,3,2,5
15,4,5,3,1,5
15,2,3,2,5,4
15,4,5,3,1,5
15,2,4,2,5,4
15,5,4,2,2,5
15,2,3,2,5,3
15,2,3,3,5,3
15,4,5,3,1,5
15,2,4,2,5,4
15,2,3,3,5,3
15,2,3,3,5,3
15,2,3,3,4,2
15,2,3,2,5,2
15,2,3,3,5,3
15,4,5,2,1,5
15,5,5,3,2,5
15,2,4,3,4,3
15,5,5,3,2,5
15,2,4,3,4,3
15,4,5,3,0,5
15,1,4,3,5,3
15,1,4,3,5,3
15,2,3,2,5,3
15,2,3,3,5,3
15,2,5,2,5,4
15,1,4,3,6,4
15,1,4,2,3,4
15,5,5,3,1,5
15,2,3,2,5,3
15,2,4,3,5,3
15,5,4,3,2,4
15,1,3,2,6,3
15,5,5,2,2,6
15,2,4,3,5,3
15,6,4,3,2,4
15,2,4,2,5,3
15,2,4,3,5,3
15,2,4,3,5,3
15,1,4,3,4,3
15,5,5,2,2,5
15,3,3,3,6,3
15,2,3,2,5,3
15,2,3,2,5,3
15,4,5,2,2,5
15,2,4,3,5,3
15,5,5,2,1,4
15,2,3,3,5,3
15,5,5,2,1,5
15,5,4,3,2,6
15,2,3,3,5,3
15,2,4,3,5,3
15,3,4,3,5,3
15,2,3,2,5,2
15,4,5,2,2,5
15,2,4,3,4,3
15,2,3,2,5,3
15,3,3,2,5,4
15,1,3,2,5,4
15,2,3,3,5,3
15,2,3,3,5,4
15,1,3,3,5,2
15,2,3,2,5,3
15,4,5,3,2,4
15,2,4,3,5,4
15,2,4,3,5,4
15,3,3,3,5,3
15,2,4,3,5,3
15,2,4,3,6,3
15,2,4,3,5,3
15,1,3,1,4,5
15,4,5,3,2,5
15,2,4,3,5,3
15,2,4,3,6,3
15,2,3,2,5,3
15,2,3,3,5,4
16,5,5,2,2,6
16,5,4,3,2,5
16,6,5,2,2,5
16,4,5,3,1,5
16,5,5,3,2,6
16,2,2,2,4,3
16,5,6,2,2,5
16,1,3,2,6,3
16,2,3,1,3,5
16,0,4,2,3,5
16,1,4,0,3,5
16,1,4,2,4,5
16,1,5,1,3,5
16,2,4,1,3,5
16,5,4,3,2,5
16,5,4,3,1,5
16,2,4,2,3,5
16,2,4,3,5,3
16,5,5,3,3,4
16,2,4,1,2,6
16,4,5,3,1,5
16,1,3,1,3,6
16,5,4,2,2,5
16,3,3,3,6,3
16,1,4,1,3,4
16,2,5,1,3,4
16,5,5,4,2,5
16,1,5,1,3,4
16,2,4,1,2,6
16,2,3,2,3,5
16,5,5,3,0,5
16,2,3,2,3,5
16,5,5,2,1,5
16,1,4,1,4,5
16,2,4,1,3,5
16,2,4,1,3,5
16,5,6,3,1,5
16,2,4,2,3,5
16,2,4,1,4,4
16,1,3,1,3,4
16,5,5,3,1,5
16,1,4,1,3,5
16,5,4,3,2,6
16,5,5,2,1,5
16,2,4,2,4,5
16,4,4,2,1,5
16,2,3,1,3,5
16,2,4,2,3,5
16,1,4,2,3,5
16,2,4,1,3,5
16,2,4,2,2,5
16,4,5,2,2,5
16,1,4,1,3,5
16,1,4,1,3,4
16,1,4,2,3,5
16,5,5,3,1,5
16,5,5,3,1,6
16,0,3,2,3,5
16,2,4,1,4,5
16,5,4,3,2,5
16,1,4,1,3,5
16,4,5,3,1,5
16,1,4,2,3,4
16,5,5,3,1,5
16,2,4,1,3,4
16,1,4,1,4,4
16,2,4,1,3,4
16,1,4,1,3,5
16,5,5,2,1,4
16,5,5,2,1,5
16,2,3,1,3,5
16,5,5,2,2,6
16,1,4,1,3,5
16,2,4,1,2,5
16,2,3,1,3,5
16,4,5,3,2,5
16,1,4,1,3,5
16,1,4,1,3,4
16,1,4,2,4,5
16,4,5,2,1,5
16,6,4,2,1,5
16,2,3,1,4,5
16,2,3,2,3,6
16,5,5,2,1,5
16,1,4,1,3,6
16,2,4,1,4,5
16,4,5,2,2,5
16,1,4,1,4,5
16,1,3,1,4,6
16,1,4,1,4,5
16,2,3,1,4,4
16,5,5,3,2,5
16,2,3,2,4,4
16,2,3,1,3,5
16,0,4,1,4,5
16,2,4,1,4,5
16,1,3,2,4,5
16,5,4,3,2,5
16,1,3,2,4,4
16,1,4,1,4,5
16,2,4,2,3,5
16,4,6,1,1,5
16,2,5,1,3,6
16,2,4,1,3,5
16,3,3,0,4,5
16,1,4,1,3,5
16,1,4,2,4,5
16,2,4,2,3,5
16,4,5,2,1,4
16,4,5,3,2,4
16,2,3,1,4,4
16,2,4,1,2,5
16,2,4,1,3,5
16,2,4,1,3,5
16,2,4,4,4,3
16,2,4,1,3,5
16,1,4,1,3,5
17,2,3,1,3,5
17,1,3,2,3,5
17,5,4,3,2,5
17,2,4,2,3,5
17,2,4,1,3,5
17,2,4,2,3,6
17,1,4,1,4,4
17,4,5,2,1,4
17,4,5,2,3,5
17,4,5,3,2,5
17,5,5,3,2,6
17,2,4,2,3,4
17,1,4,2,3,5
17,2,4,1,3,4
17,1,3,2,3,5
17,2,4,1,3,5
17,2,4,1,4,5
17,1,3,2,3,4
17,0,3,1,3,5
17,2,4,1,3,5
17,5,5,2,2,5
17,1,4,2,3,5
17,1,3,2,3,5
17,1,4,1,3,5
17,5,5,2,1,6
17,2,4,2,3,4
17,1,3,1,4,5
17,5,5,3,2,4
17,5,4,3,2,5
17,1,3,1,4,5
17,5,5,2,2,5
17,1,4,2,3,5
17,4,5,3,1,5
17,2,4,1,3,5
17,1,3,2,3,5
17,2,6,1,3,5
17,2,4,1,4,5
17,1,4,1,3,4
17,1,4,1,4,5
17,5,5,2,2,6
17,1,4,3,3,5
17,4,4,4,1,5
17,5,5,3,2,5
17,1,3,1,4,5
17,1,5,1,3,5
17,1,3,1,4,5
17,4,4,2,2,5
17,2,5,2,3,5
17,2,3,2,3,5
17,0,3,2,3,5
17,2,4,1,4,5
17,5,5,1,1,5
17,5,4,2,2,5
17,1,4,1,3,6
17,2,4,1,4,4
17,1,4,2,3,5
17,2,3,1,2,4
17,4,4,3,2,5
17,6,4,2,1,5
17,1,4,1,3,5
17,2,3,2,4,5
17,1,4,1,3,5
17,3,3,3,5,3
17,2,4,1,3,5
17,1,4,1,3,4
17,2,4,2,3,5
17,4,5,3,2,5
17,5,5,3,2,5
17,5,5,3,1,5
17,4,5,2,2,5
17,4,4,3,2,5
17,1,3,1,3,5
17,2,3,1,3,4
17,4,5,2,2,6
17,4,5,2,2,5
17,2,3,1,4,6
17,1,4,1,3,4
17,1,4,1,2,5
17,5,5,2,2,5
17,1,4,2,3,5
17,5,5,2,1,5
17,1,5,2,3,5
17,5,5,2,2,5
17,2,4,0,4,5
17,2,4,1,3,4
17,5,4,3,2,5
17,1,4,2,3,4
17,1,5,2,4,5
17,2,4,2,3,4
17,1,5,1,4,5
17,5,5,3,1,5
17,6,5,3,2,5
17,1,4,2,3,4
17,1,4,1,3,4
17,1,5,1,4,5
17,1,4,1,4,5
17,1,4,0,2,5
17,2,4,1,4,5
17,5,5,3,2,5
17,2,4,1,3,5
17,4,5,3,2,4
17,5,5,3,2,5
17,2,3,3,5,4
17,1,4,2,3,4
17,1,4,2,3,4
18,2,3,1,3,5
18,1,4,1,3,5
18,2,5,2,3,5
18,3,3,2,5,2
18,1,4,1,3,5
18,2,4,2,4,5
18,2,3,2,3,5
18,5,5,2,2,5
18,1,5,1,3,5
18,5,4,3,1,4
18,1,4,2,2,4
18,4,5,2,2,5
18,2,4,3,5,4
18,2,4,1,4,5
18,1,3,1,3,4
18,1,4,1,3,5
18,1,3,1,3,5
18,2,4,1,3,4
18,1,4,1,3,5
18,2,4,1,4,4
18,4,5,2,3,5
18,1,4,1,4,5
18,4,5,3,2,5
18,5,5,3,2,5
18,2,4,1,3,4
18,1,4,2,3,4
18,1,4,2,4,4
18,1,4,1,3,4
18,2,3,2,3,5
18,5,5,3,2,5
18,1,3,1,3,4
18,1,4,1,3,6
18,2,4,2,3,5
18,1,3,1,3,4
18,2,3,2,3,4
18,4,5,2,1,6
18,1,4,1,3,5
18,5,5,3,2,5
18,5,5,3,1,5
18,6,5,3,2,5
18,2,4,1,3,4
18,4,5,2,2,5
18,1,3,1,3,5
18,1,3,1,3,4
18,5,5,2,2,4
18,5,4,3,1,6
18,1,4,1,4,4
18,1,4,1,3,4
18,5,5,2,2,5
18,2,3,1,3,4
18,2,3,1,3,5
18,4,4,3,2,5
18,5,5,2,1,5
18,5,6,2,2,5
18,5,6,3,1,5
18,1,3,1,4,5
18,2,4,2,4,5
18,1,4,2,3,5
18,1,4,1,3,4
18,5,4,2,2,5
18,4,5,3,2,5
18,5,5,3,2,4
18,5,5,3,3,4
18,1,4,2,3,5
18,1,4,1,3,5
18,5,4,2,2,6
18,5,4,2,1,5
18,5,5,2,1,5
18,4,5,3,2,5
18,1,4,2,3,4
18,2,4,2,2,5
18,1,4,1,3,5
18,2,4,1,3,4
18,5,5,3,3,5
18,2,3,2,4,5
18,1,3,2,3,5
18,1,3,2,3,6
18,1,3,1,3,5
18,1,4,2,3,5
18,0,4,1,3,4
18,6,6,1,2,5
18,5,5,2,2,5
18,2,4,1,3,4
18,1,4,2,4,5
18,0,4,2,2,5
18,2,4,1,4,5
18,1,4,2,3,5
18,1,4,2,3,5
18,1,4,1,3,5
18,5,4,3,1,4
18,2,4,1,4,5
18,1,4,1,4,5
18,4,5,2,3,5
18,4,4,3,3,5
18,5,6,3,2,5
18,1,4,1,3,4
18,1,4,1,4,5
18,1,3,1,3,4
19,4,4,3,2,5
19,1,4,1,4,5
19,2,3,2,3,4
19,2,4,1,3,4
19,2,4,2,3,4
19,5,5,3,1,5
19,1,3,2,3,4
19,1,4,2,3,5
19,5,5,2,2,4
19,1,4,1,3,4
19,5,5,2,2,5
19,4,6,2,2,5
19,5,4,2,2,5
19,2,4,1,4,5
19,5,4,2,1,5
19,2,4,1,3,5
19,2,4,1,3,4
19,1,4,1,3,5
19,2,4,1,3,5
19,1,4,1,4,5
19,4,4,2,1,4
19,5,5,2,2,4
19,2,3,1,3,5
19,5,5,3,2,4
19,1,4,1,3,5
19,1,4,2,4,5
19,2,4,1,3,4
19,1,4,0,3,5
19,2,4,1,3,5
19,4,5,3,2,5
19,4,5,1,1,5
19,1,4,1,3,5
19,4,6,3,2,6
19,2,4,1,4,5
19,1,4,2,3,4
19,2,4,1,3,4
19,1,4,1,4,5
19,1,4,1,3,4
19,1,3,1,2,5
19,5,5,3,2,5
19,1,3,2,4,5
19,5,5,3,2,4
19,2,3,1,3,5
19,5,5,3,3,5
19,4,4,3,2,5
19,2,3,3,5,3
19,2,5,1,3,4
19,1,4,1,3,5
19,1,4,1,3,5
19,1,4,2,3,4
19,1,4,2,3,4
19,2,3,1,4,5
19,2,3,2,3,5
19,1,4,1,3,4
19,1,4,1,3,5
19,1,3,1,3,5
19,1,3,2,3,4
19,5,5,2,1,5
19,4,5,3,2,5
19,1,4,2,3,5
19,1,3,1,3,4
19,5,5,2,1,5
19,2,4,1,3,5
19,1,4,2,4,6
19,1,4,1,3,4
19,1,4,1,4,5
19,1,4,0,3,5
19,1,4,2,4,5
19,5,5,2,2,5
19,1,4,1,4,4
19,5,5,2,1,6
19,5,5,3,2,5
19,2,3,1,3,5
19,2,3,1,3,5
19,2,4,1,3,5
19,5,5,2,1,6
19,2,3,2,3,4
19,2,4,2,2,4
19,1,3,2,3,5
19,1,4,2,4,5
19,4,5,2,1,5
19,1,5,1,3,5
19,1,5,1,4,5
19,4,5,3,1,5
19,5,4,3,1,5
19,2,4,1,4,5
19,0,3,1,4,5
19,1,3,2,3,5
20,5,5,1,2,6
20,2,4,3,4,3
20,2,2,3,5,3
20,2,3,3,4,4
20,4,5,2,2,5
20,2,3,3,4,4
20,5,5,2,2,5
20,4,5,2,2,4
20,2,3,2,5,3
20,3,3,3,5,3
20,1,4,3,5,3
20,2,3,3,5,3
20,2,3,2,6,3
20,2,3,2,4,3
20,3,4,2,5,3
20,4,5,2,2,5
20,2,3,3,4,2
20,5,4,2,2,4
20,1,3,2,5,4
20,2,4,2,4,3
20,2,3,3,5,2
20,2,3,3,5,3
20,2,3,2,5,3
20,2,4,2,4,3
20,1,3,2,5,3
20,2,4,2,5,3
20,2,3,2,4,3
20,2,3,2,3,6
20,5,5,3,2,5
20,2,3,2,5,3
20,1,4,3,4,3
20,5,5,3,1,4
20,2,3,3,4,4
20,2,4,3,5,3
20,2,3,3,4,3
20,2,3,2,5,3
20,5,5,3,1,5
20,2,3,3,4,2
20,1,4,3,6,3
20,2,3,3,5,3
20,2,3,3,5,3
20,2,3,2,6,4
20,3,3,2,5,2
20,2,4,2,5,3
20,1,4,3,5,4
20,5,5,2,1,5
20,5,5,3,2,5
20,2,4,3,5,4
20,2,4,2,5,3
20,1,3,2,4,4
20,2,3,2,4,4
20,2,4,3,4,2
20,5,5,2,1,5
20,2,4,3,6,2
20,5,6,2,2,5
20,2,3,3,5,3
20,2,3,2,5,3
20,2,3,2,5,3
20,3,4,3,5,3
20,2,3,2,5,3
20,2,4,3,5,4
20,3,3,2,4,4
20,1,4,3,5,3
20,2,3,2,6,3
20,2,3,3,5,3
20,1,2,2,5,3
20,2,2,3,4,3
20,5,5,3,2,5
20,6,5,2,2,5
20,2,3,3,5,3
20,2,3,2,6,3
20,2,4,2,5,3
20,5,5,3,2,5
20,2,4,3,5,3
20,2,4,1,3,5
20,2,4,3,4,3
20,5,5,3,2,5
20,5,4,3,2,5
20,2,3,2,4,3
20,2,4,2,6,3
20,2,3,3,5,3
20,1,3,3,4,2
20,5,4,3,2,5
20,5,5,3,1,6
20,2,3,3,5,3
20,5,5,3,2,4
20,1,3,2,4,3
20,5,5,2,1,6
20,1,4,3,5,4
20,5,4,3,2,5
20,4,5,2,1,5
20,5,5,3,2,5
20,3,4,2,5,3
20,5,5,3,2,5
20,1,3,3,5,3
20,4,4,3,1,5
20,2,4,3,5,2
20,5,5,3,2,5
20,5,5,3,1,5
20,5,5,2,2,4
20,1,4,3,5,3
20,2,4,2,5,3
20,2,3,2,5,3
20,2,3,2,5,3
20,1,4,2,5,4
20,2,3,3,5,4
20,2,3,3,4,3
21,5,4,2,1,5
21,2,4,1,2,5
21,5,5,2,1,6
21,2,4,1,3,4
21,2,4,1,4,6
21,2,3,2,3,4
21,1,3,2,4,5
21,1,4,1,3,5
21,2,3,1,3,4
21,1,4,1,3,5
21,4,5,2,2,6
21,5,5,3,1,5
21,2,4,2,3,5
21,2,4,1,2,5
21,1,3,1,3,6
21,2,4,1,3,4
21,1,3,2,3,5
21,5,5,2,1,6
21,2,3,1,3,5
21,2,3,1,3,4
21,1,3,1,3,5
21,5,4,3,2,5
21,2,4,1,4,5
21,1,4,2,4,5
21,2,4,1,4,5
21,5,4,3,1,5
21,1,4,2,3,5
21,3,3,1,3,4
21,4,5,3,1,5
21,1,4,2,3,5
21,2,3,2,3,4
21,1,4,1,3,5
21,5,5,3,2,5
21,5,5,2,2,5
21,5,5,2,2,5
21,2,4,1,2,5
21,6,5,3,1,5
21,1,3,1,2,5
21,2,3,1,3,5
21,4,5,2,2,5
21,5,5,3,2,5
21,2,3,3,5,3
21,2,4,1,3,5
21,1,4,1,3,5
21,1,3,2,3,5
21,5,4,3,2,5
21,1,4,1,3,5
21,1,3,1,3,4
21,1,4,2,3,5
21,1,4,1,3,5
21,1,4,1,4,5
21,3,4,1,3,4
21,5,5,3,2,6
21,1,4,1,3,5
21,1,4,1,2,5
21,4,5,3,2,5
21,2,4,1,3,5
21,1,3,1,4,5
21,3,3,2,5,3
21,5,5,3,1,5
21,5,4,3,1,5
21,5,4,3,2,5
21,2,3,1,3,5
21,5,5,1,1,5
21,2,3,2,4,5
21,5,5,3,3,6
21,4,4,3,2,5
21,1,4,2,4,4
21,5,5,2,1,5
21,1,4,2,3,5
21,2,3,1,4,5
21,5,5,3,1,5
21,2,4,2,3,5
21,2,4,0,4,5
21,2,4,1,3,5
21,5,5,2,2,4
21,1,4,1,4,5
21,2,4,1,3,5
21,2,3,2,3,5
21,4,5,3,2,5
21,4,5,3,2,5
21,2,4,1,3,4
21,5,4,3,2,5
21,5,5,3,1,5
21,2,4,2,3,4
21,4,5,1,2,5
21,2,3,1,3,4
21,1,3,1,3,4
21,2,4,2,4,4
21,5,5,3,2,6
21,5,4,2,2,5
21,1,3,1,3,5
21,5,5,3,1,4
21,2,3,1,3,4
21,5,4,3,2,4
21,2,4,1,4,5
21,2,4,1,4,5
21,1,3,1,4,4
21,2,4,1,3,5
21,2,3,1,4,4
21,2,4,2,3,5
21,2,4,0,3,4
21,1,4,2,3,4
21,1,3,0,3,5
21,1,5,2,3,5
21,1,3,2,3,4
21,2,3,1,3,5
21,5,4,2,2,5
21,2,4,2,3,5
21,5,5,3,2,5
21,5,5,3,1,5
21,5,4,3,1,6
21,1,3,1,3,5
21,1,4,1,3,5
21,2,4,1,3,6
21,2,4,3,5,3
21,2,4,2,4,3
21,1,4,1,3,5
21,5,5,3,2,5
21,1,5,2,3,4
21,4,5,2,1,4
22,5,6,3,1,4
22,5,5,3,2,5
22,1,3,2,3,4
22,1,4,1,3,4
22,1,3,2,4,6
22,5,5,3,2,5
22,1,4,2,4,6
22,1,3,1,2,5
22,2,4,1,4,5
22,5,5,3,1,5
22,1,3,2,3,6
22,4,6,2,2,6
22,5,5,3,2,4
22,2,4,1,4,4
22,1,4,2,4,5
22,5,4,2,1,5
22,1,3,1,4,6
22,1,3,2,4,5
22,1,3,2,2,5
22,5,4,2,1,5
22,4,5,3,2,6
22,2,3,2,3,4
22,1,4,2,4,5
22,1,3,2,3,5
22,5,5,3,1,5
22,1,3,1,2,4
22,5,5,3,2,5
22,2,4,1,3,4
22,1,4,1,3,5
22,2,3,3,5,3
22,5,5,2,2,5
22,1,3,2,2,4
22,1,3,2,3,4
22,1,3,1,3,5
22,2,4,1,3,5
22,1,4,1,4,3
22,2,4,1,3,5
22,2,4,1,3,4
22,1,4,2,3,5
22,2,3,1,3,5
22,5,5,3,2,5
22,4,4,3,2,6
22,5,4,2,2,5
22,2,4,1,3,5
22,1,4,1,4,4
22,2,4,0,3,5
22,1,3,1,4,5
22,1,4,2,4,4
22,2,4,1,3,5
22,2,4,2,3,5
22,2,4,1,4,4
22,4,4,3,1,6
22,1,3,1,4,5
22,1,4,1,3,5
22,1,4,0,3,5
22,1,4,2,4,4
22,1,5,2,3,4
22,1,4,2,3,6
22,2,4,1,4,6
22,4,5,2,2,5
22,2,4,1,3,4
22,2,3,2,3,5
22,5,6,2,1,5
22,4,5,3,1,5
22,5,5,2,2,6
22,2,4,1,4,5
22,2,4,1,2,5
22,4,4,2,2,5
22,2,4,1,3,4
22,4,5,2,2,5
22,5,5,3,2,5
22,4,4,3,1,5
22,5,5,3,2,5
22,5,5,2,2,5
22,5,5,3,2,5
22,1,3,1,2,5
22,1,4,1,3,5
22,5,5,2,2,5
22,2,4,1,3,5
22,2,4,2,3,5
22,2,4,1,3,5
22,1,3,2,3,5
22,1,3,2,3,5
22,1,4,2,3,5
22,2,4,2,3,4
22,5,5,4,2,5
22,2,3,1,3,5
22,5,5,3,1,4
22,1,4,1,4,4
22,4,6,3,2,5
22,1,3,1,3,4
22,5,5,3,1,5
22,1,4,1,4,4
22,1,3,1,3,4
22,4,5,3,2,5
22,4,5,2,1,4
22,1,4,0,4,5
22,4,4,3,2,5
22,5,5,2,0,4
22,2,3,2,5,3
23,2,3,3,5,3
23,3,3,2,5,3
23,3,3,3,5,3
23,4,5,2,2,4
23,5,5,2,2,5
23,2,3,2,4,4
23,2,3,4,5,4
23,1,4,2,3,5
23,1,5,3,5,3
23,2,3,3,5,3
23,5,5,2,1,5
23,5,5,2,1,5
23,3,3,2,5,4
23,2,3,3,5,3
23,5,6,2,2,5
23,5,5,3,2,5
23,2,4,3,5,2
23,5,5,3,2,5
23,5,5,3,2,5
23,2,3,2,5,3
23,2,3,2,5,4
23,4,5,2,2,5
23,2,3,3,5,3
23,2,3,3,5,3
23,2,3,3,5,3
23,2,4,4,5,3
23,6,5,2,2,6
23,2,3,3,5,4
23,2,4,3,5,2
23,2,3,2,5,3
23,2,4,2,6,3
23,5,5,3,1,5
23,2,3,3,5,3
23,4,4,3,2,5
23,2,3,3,5,3
23,2,4,3,4,3
23,1,3,3,5,2
23,5,5,2,1,5
23,2,3,3,5,3
23,2,3,3,6,3
23,2,4,2,5,3
23,5,5,3,2,5
23,4,5,2,2,5
23,2,2,2,5,2
23,3,4,3,5,3
23,2,2,2,5,3
23,1,4,3,5,3
23,2,3,2,6,2
23,3,4,3,5,4
23,2,3,3,4,3
23,5,5,2,1,5
23,2,3,3,5,3
23,4,5,3,2,5
23,4,5,2,2,5
23,4,6,2,1,5
23,2,3,3,5,4
23,2,3,3,5,3
23,2,4,3,5,3
23,5,5,3,2,6
23,5,5,3,2,6
23,2,3,2,5,3
23,2,3,3,5,2
23,5,5,3,2,4
23,4,5,3,1,5
23,5,4,2,2,5
23,2,3,4,5,3
23,4,5,3,2,5
23,2,3,3,4,3
23,3,4,2,1,4
23,2,4,2,4,3
23,2,3,2,5,3
23,4,5,4,1,5
23,5,5,3,1,5
23,5,4,3,2,5
23,1,4,3,5,3
23,5,5,3,1,5
23,4,5,1,2,4
23,5,5,2,1,5
23,2,3,3,5,3
23,4,5,2,2,5
23,2,4,2,5,2
23,5,5,3,1,5
23,2,4,1,4,5
23,4,5,2,2,5
23,4,5,3,2,5
23,5,4,2,1,4
23,4,4,3,1,5
23,4,5,3,2,6
23,1,3,3,6,4
23,5,5,3,2,4
23,3,4,3,6,3
23,2,3,2,5,3
23,5,5,3,2,4
23,3,4,2,6,2
23,2,3,3,4,4
