gid,v1,v2
24,0,2
24,1,1
24,0,2
24,1,0
24,0,2
24,0,1
24,0,2
24,-1,2
24,0,1
24,0,2
24,2,1
24,1,2
24,0,2
24,1,0
24,0,1
24,0,1
24,2,1
24,1,0
24,0,2
24,0,2
24,0,1
24,1,0
24,2,1
24,1,0
24,1,0
24,2,0
24,2,0
24,0,2
24,1,1
24,1,1
24,0,1
24,0,2
24,0,2
25,1,0
25,2,1
25,1,0
25,0,2
25,0,2
25,0,1
25,0,2
25,0,2
25,2,0
25,0,1
25,1,1
25,1,2
25,1,1
25,1,2
25,1,2
25,0,1
25,1,1
25,0,2
25,2,1
25,0,2
25,0,2
25,0,1
25,0,2
25,1,0
25,2,1
25,1,2
25,2,0
25,1,2
25,0,2
25,2,0
25,0,2
25,0,2
25,1,1
25,0,2
25,1,2
25,1,3
25,1,2
25,0,2
25,0,2
25,1,1
25,1,2
25,1,2
25,0,2
25,0,1
25,0,2
25,1,2
25,0,2
25,2,0
25,0,2
25,2,1
25,0,1
25,1,1
25,0,2
25,1,2
25,0,2
25,1,2
25,1,2
25,1,0
25,0,2
25,0,2
25,1,1
25,1,3
25,1,2
25,1,0
25,1,1
25,1,1
25,1,2
25,-1,2
25,1,2
25,0,2
25,1,0
25,0,2
25,1,0
25,0,2
25,1,2
25,2,0
25,1,1
25,0,0
25,0,2
25,0,2
25,1,2
25,0,2
25,0,2
25,0,2
25,1,2
25,0,1
25,1,2
25,1,2
25,2,0
25,1,1
25,0,1
25,0,3
25,0,1
25,0,2
25,1,2
25,1,0
25,1,1
25,1,1
25,0,1
25,1,0
25,0,2
25,0,1
25,1,2
25,1,2
25,1,2
25,0,2
25,0,2
25,0,1
25,1,2
25,0,2
25,1,2
26,1,1
26,0,2
26,2,1
26,1,0
26,1,2
26,0,3
26,1,2
26,1,2
26,0,2
26,1,2
26,1,1
26,1,1
26,0,2
26,1,1
26,1,2
26,-1,1
26,1,1
26,0,3
26,1,1
26,0,2
26,1,1
26,1,2
26,1,2
26,0,1
26,1,3
26,1,0
26,0,2
26,1,0
26,0,2
26,0,2
26,1,0
26,1,2
26,1,0
26,1,2
26,0,2
26,1,2
26,0,1
26,0,2
26,2,1
26,0,1
26,1,2
26,0,1
26,0,2
26,0,2
26,1,2
26,2,1
26,0,2
26,1,1
26,0,2
26,0,3
26,0,2
26,1,2
26,0,2
26,0,2
26,1,0
26,1,2
26,0,2
26,0,2
26,1,1
26,0,1
26,2,0
26,0,3
26,1,1
26,0,2
26,0,2
26,1,2
26,1,0
26,0,1
26,1,2
26,1,0
26,0,1
26,1,2
26,1,2
26,0,1
26,0,1
26,1,0
26,1,0
26,0,1
26,0,2
26,1,2
26,1,-1
26,0,2
26,0,1
26,0,2
26,0,2
26,1,1
26,0,2
26,0,2
26,1,3
26,2,0
26,1,2
26,0,1
26,1,0
26,1,3
26,0,2
26,0,1
27,0,3
27,0,1
27,2,0
27,0,2
27,0,3
27,2,0
27,1,2
27,1,2
27,1,2
27,1,0
27,1,0
27,1,2
27,0,2
27,1,2
27,0,2
27,1,3
27,0,2
27,0,1
27,1,2
27,1,2
27,0,2
27,0,1
27,1,1
27,2,1
27,1,2
27,0,2
27,0,2
27,1,1
27,0,2
27,0,1
27,0,3
27,0,2
27,1,2
27,0,2
27,1,2
27,1,2
27,1,0
27,1,2
27,2,0
27,2,0
27,1,2
27,1,0
27,0,2
27,0,2
27,1,2
27,1,2
27,0,2
27,0,2
27,0,3
27,0,2
27,1,2
27,1,1
27,0,1
27,0,2
27,0,3
27,3,0
27,1,1
27,0,2
27,0,2
27,2,0
27,1,1
27,0,2
27,1,2
27,1,2
27,0,2
27,2,1
27,-1,2
27,2,1
27,0,2
27,0,2
27,1,2
27,0,2
27,2,0
27,1,2
27,1,3
27,0,2
27,0,2
27,1,0
27,0,3
27,0,2
27,1,2
27,0,2
27,1,2
27,0,2
27,1,0
27,1,2
27,1,0
27,0,2
27,0,2
27,1,1
28,1,2
28,0,2
28,0,2
28,1,3
28,2,0
28,1,0
28,0,1
28,2,0
28,0,2
28,0,2
28,2,1
28,1,2
28,1,2
28,2,0
28,1,1
28,0,2
28,0,2
28,1,2
28,0,2
28,0,2
28,1,1
28,0,1
28,1,1
28,1,2
28,1,0
28,0,2
28,2,0
28,1,0
28,1,0
28,0,2
28,1,2
28,1,0
28,2,1
28,1,1
28,0,1
28,2,0
28,2,0
28,1,2
28,1,0
28,1,2
28,0,1
28,0,2
28,1,1
28,1,0
28,1,0
28,1,1
28,2,1
28,0,0
28,1,0
28,1,2
28,0,2
28,0,1
28,1,0
28,0,2
28,1,1
28,0,2
28,1,0
28,1,2
28,0,2
28,0,2
28,0,1
28,0,2
28,1,1
28,1,0
28,0,0
28,0,2
28,1,1
28,1,2
28,0,1
28,1,0
28,1,0
28,2,0
28,0,1
28,1,1
28,0,2
28,0,2
28,0,1
28,1,2
28,0,1
28,2,0
28,0,2
28,1,0
28,0,2
28,0,2
28,1,2
28,0,2
28,1,1
28,1,0
28,1,2
28,1,1
28,1,0
28,0,2
28,0,2
28,1,2
28,0,2
28,2,0
28,0,2
28,1,0
28,2,0
28,1,1
28,0,2
28,0,3
28,1,0
28,1,0
29,1,0
29,0,1
29,3,0
29,0,2
29,0,3
29,0,2
29,0,2
29,2,0
29,0,1
29,1,1
29,1,1
29,1,1
29,1,2
29,2,0
29,0,2
29,0,2
29,0,3
29,0,2
29,0,2
29,2,0
29,1,1
29,0,2
29,0,1
29,0,2
29,0,2
29,0,3
29,2,0
29,1,2
29,0,1
29,0,1
29,1,2
29,0,2
29,0,0
29,0,3
29,1,0
29,1,3
29,0,2
29,1,2
29,0,1
29,0,2
29,0,1
29,1,2
29,0,0
29,1,0
29,1,-1
29,0,1
29,1,2
29,1,0
29,1,0
29,0,1
29,0,1
29,1,2
29,1,2
29,1,0
29,1,0
29,1,0
29,0,2
29,1,2
29,0,2
29,0,2
29,1,1
29,-1,2
29,1,1
29,0,1
29,0,1
29,1,0
29,1,2
29,1,1
29,1,0
29,1,2
29,2,1
29,1,0
29,0,1
29,1,0
29,0,2
29,0,2
29,1,2
29,1,0
29,-1,1
29,1,1
29,0,2
29,1,2
30,1,0
30,1,1
30,2,0
30,1,1
30,0,3
30,0,2
30,1,1
30,1,1
30,1,1
30,0,2
30,1,3
30,1,2
30,0,2
30,2,1
30,1,2
30,1,2
30,1,2
30,1,0
30,0,2
30,0,2
30,0,2
30,0,1
30,2,0
30,1,3
30,0,2
30,0,2
30,0,2
30,2,1
30,0,2
30,1,1
30,0,0
30,0,2
30,0,1
30,1,2
30,1,2
30,0,1
30,1,3
30,0,2
30,1,1
30,1,0
30,2,0
30,1,2
30,1,2
30,1,3
30,1,2
30,1,0
30,1,2
30,0,2
30,1,0
30,1,2
30,1,1
30,1,2
30,0,1
30,0,2
30,0,2
30,1,2
30,0,2
30,0,2
30,0,2
30,1,0
30,1,1
30,1,2
30,1,1
30,1,1
30,1,2
30,0,3
30,1,1
30,0,2
30,0,2
30,2,0
30,1,0
30,2,0
30,1,0
30,0,3
30,1,0
30,-1,2
30,1,0
30,1,2
30,0,2
30,1,0
30,1,1
30,0,2
30,1,2
30,0,2
30,1,2
30,2,0
30,0,1
30,1,1
30,2,1
30,0,2
30,1,2
30,0,2
30,1,2
30,1,2
31,2,-1
31,1,2
31,0,1
31,1,1
31,2,0
31,1,1
31,1,0
31,0,2
31,1,2
31,0,2
31,1,0
31,1,1
31,1,1
31,0,1
31,2,1
31,1,0
31,1,2
31,1,2
31,0,2
31,0,2
31,1,0
31,0,2
31,0,2
31,1,2
31,1,2
31,1,0
31,0,2
31,0,2
31,0,2
31,1,2
31,1,2
31,2,1
31,0,3
31,1,2
31,0,2
31,0,2
31,2,0
31,0,2
31,0,2
31,1,1
31,0,2
31,0,2
31,1,2
31,0,2
31,1,2
31,1,1
31,2,0
31,1,2
31,1,0
31,1,2
31,0,2
31,0,1
31,0,2
31,0,2
31,1,2
31,0,2
31,1,2
31,1,0
31,0,2
31,0,1
31,1,0
31,0,2
31,0,2
31,0,1
31,0,2
31,0,1
31,1,0
31,0,2
31,0,0
31,0,2
31,0,2
31,1,1
31,1,0
31,1,2
31,0,2
31,1,1
31,1,2
31,1,2
31,1,1
31,1,2
31,0,2
31,0,2
31,1,1
31,0,1
31,0,2
31,1,0
31,0,2
31,0,2
31,0,2
31,1,1
31,1,1
31,1,1
31,0,2
31,2,0
31,1,2
31,2,0
31,0,2
31,0,3
31,1,3
31,1,0
31,0,1
31,2,1
31,0,1
31,0,1
31,1,2
31,1,2
32,1,0
32,1,1
32,0,3
32,1,2
32,2,1
32,0,2
32,0,1
32,0,2
32,0,2
32,0,2
32,0,2
32,2,0
32,1,2
32,0,3
32,1,0
32,1,2
32,1,2
32,0,2
32,0,3
32,2,0
32,0,2
32,-1,2
32,0,2
32,1,2
32,0,2
32,1,0
32,1,0
32,1,1
32,0,2
32,0,2
32,0,1
32,1,0
32,0,2
32,1,0
32,1,0
32,0,1
32,1,1
32,0,2
32,0,1
32,1,1
32,0,2
32,0,2
32,1,2
32,1,0
32,1,2
32,1,3
32,0,2
32,1,2
32,0,2
32,0,2
32,1,2
32,1,1
32,0,2
32,1,0
32,0,3
32,2,1
32,1,0
32,1,2
32,0,3
32,2,1
32,-1,2
32,0,2
32,1,2
32,0,2
32,0,1
32,1,0
32,2,0
32,0,2
32,0,2
32,0,2
32,1,0
32,1,0
32,1,0
32,0,2
32,2,1
32,1,2
32,0,1
32,2,1
32,0,2
32,-1,2
32,0,2
32,1,2
33,1,0
33,1,1
33,0,2
33,1,1
33,2,1
33,0,2
33,1,0
33,0,2
33,0,2
33,2,1
33,0,2
33,-1,2
33,0,2
33,2,1
33,0,2
33,0,2
33,0,1
33,0,2
33,1,0
33,2,0
33,0,1
33,1,0
33,0,2
33,1,0
33,2,0
33,0,2
33,1,1
33,0,2
33,0,1
33,0,2
33,0,2
33,0,2
33,0,2
33,0,2
33,1,2
33,-1,2
33,-1,2
33,0,2
33,0,1
33,0,1
33,0,2
33,-1,1
33,2,1
33,0,1
33,2,1
33,1,1
33,0,2
33,0,1
33,0,2
33,0,1
33,1,0
33,2,0
33,0,1
33,0,2
33,1,0
33,1,3
33,0,1
33,1,0
33,1,0
33,0,2
33,0,2
33,0,1
33,1,0
33,1,0
33,0,2
33,0,2
33,0,3
33,-1,2
33,0,1
33,-1,2
33,1,2
33,0,1
33,0,1
33,1,0
33,1,1
33,1,2
33,1,3
33,0,2
33,0,2
33,0,2
33,0,2
33,-1,2
33,2,1
33,0,2
33,0,2
33,2,1
33,1,0
33,0,2
33,0,2
33,1,1
33,1,0
33,0,2
33,0,1
33,0,2
33,1,2
33,0,2
33,1,1
33,0,2
33,0,2
33,1,0
33,0,3
33,1,0
33,0,1
33,1,2
33,0,2
33,0,2
33,1,2
33,-1,2
33,0,1
33,-1,2
33,0,2
33,0,2
33,0,2
33,1,1
33,0,2
33,1,2
33,0,2
33,0,2
33,0,2
33,1,2
33,1,0
33,1,1
33,1,0
33,0,0
33,0,2
33,1,1
33,1,2
33,0,2
34,1,0
34,0,2
34,-1,2
34,0,1
34,2,0
34,1,0
34,0,3
34,1,0
34,1,2
34,1,0
34,1,0
34,0,2
34,-1,2
34,0,1
34,1,1
34,0,1
34,0,1
34,0,2
34,1,2
34,-1,2
34,0,1
34,0,2
34,1,2
34,1,0
34,1,2
34,1,1
34,1,1
34,0,1
34,1,0
34,0,2
34,1,0
34,1,1
34,0,1
34,1,0
34,-1,2
34,0,2
34,0,1
34,0,2
34,-1,2
34,0,3
34,0,2
34,1,2
34,1,1
34,1,1
34,2,1
34,1,1
34,1,1
34,-1,1
34,1,1
34,0,2
34,0,2
34,-1,2
34,0,2
34,1,2
34,1,1
34,1,0
34,1,0
34,1,1
34,2,0
34,1,0
34,0,2
34,0,2
34,1,2
34,0,3
34,1,2
34,0,1
34,0,0
34,0,2
34,1,0
34,0,1
34,1,0
34,0,3
34,0,2
34,0,1
34,0,1
34,0,2
34,0,2
34,-1,1
34,1,1
34,1,1
34,1,3
34,1,2
34,0,-1
34,2,0
34,2,0
34,2,0
34,0,2
34,0,2
34,2,0
34,-1,2
34,1,1
34,0,2
34,1,2
34,2,0
34,0,2
34,2,0
34,1,1
34,2,1
34,1,2
34,0,2
35,0,3
35,0,2
35,2,0
35,0,0
35,0,2
35,0,1
35,0,2
35,1,1
35,2,1
35,-1,2
35,2,0
35,0,2
35,1,1
35,0,2
35,0,2
35,1,2
35,0,2
35,0,3
35,0,3
35,0,2
35,1,0
35,-1,2
35,1,1
35,1,0
35,1,0
35,1,1
35,1,0
35,0,2
35,1,1
35,0,2
35,0,2
35,0,2
35,0,2
35,1,1
35,1,1
35,1,0
35,0,2
35,0,2
35,2,1
35,1,1
35,0,2
35,0,2
35,2,0
35,1,0
35,2,0
35,1,1
35,1,1
35,-1,2
35,0,1
35,0,2
35,1,1
35,0,2
35,1,1
35,0,2
35,0,1
35,0,2
35,0,1
35,1,0
35,0,2
35,0,2
35,1,1
35,0,1
35,2,1
35,0,2
35,1,-1
35,1,2
35,0,2
35,2,0
35,-1,2
35,0,2
35,2,1
35,1,2
35,0,2
35,2,0
35,0,2
35,0,2
35,0,2
35,0,2
35,0,1
35,0,1
35,2,0
35,0,2
35,1,2
35,1,0
35,-1,2
35,0,1
35,0,3
35,1,2
35,1,0
35,1,2
35,1,0
35,0,2
35,0,2
35,-1,2
35,1,1
35,1,2
35,0,1
35,0,2
35,0,2
35,0,2
35,0,2
35,1,0
35,2,1
35,0,2
35,2,1
35,1,1
35,1,2
35,1,2
35,2,-1
35,1,2
35,0,1
36,2,0
36,0,1
36,2,0
36,0,2
36,0,2
36,0,2
36,0,3
36,1,0
36,0,2
36,1,1
36,0,3
36,0,1
36,0,2
36,0,2
36,2,0
36,1,2
36,1,2
36,0,2
36,0,2
36,2,0
36,1,0
36,1,1
36,0,1
36,0,2
36,0,2
36,1,1
36,0,3
36,-1,2
36,0,3
36,2,1
36,1,2
36,2,0
36,0,2
36,1,0
36,0,2
36,0,1
36,1,2
36,1,-1
36,1,2
36,0,2
36,1,0
36,1,2
36,1,0
36,1,0
36,1,0
36,2,1
36,2,0
36,-1,2
36,1,1
36,2,0
36,0,2
36,0,1
36,2,0
36,-1,3
36,0,2
36,1,1
36,1,3
36,0,2
36,0,2
36,2,1
36,1,0
36,0,2
36,0,2
36,1,2
36,0,2
36,0,2
36,0,2
36,0,2
36,0,2
36,1,1
36,0,1
36,1,1
36,0,2
36,1,1
36,0,2
36,1,0
36,1,0
36,1,2
36,1,0
36,0,2
36,1,0
36,1,0
36,1,0
36,0,1
36,1,0
36,2,0
36,1,0
36,-1,1
36,0,2
36,0,1
36,0,2
36,-1,2
36,0,2
36,1,0
36,2,0
36,1,2
36,2,0
36,0,0
36,0,2
36,1,1
36,2,1
36,0,2
36,2,0
37,0,2
37,0,1
37,0,2
37,1,1
37,0,2
37,0,2
37,1,-1
37,1,2
37,1,2
37,2,0
37,0,1
37,1,3
37,1,2
37,1,2
37,0,2
37,0,2
37,0,2
37,1,0
37,1,1
37,0,2
37,0,2
37,1,2
37,1,2
37,1,1
37,0,2
37,2,0
37,1,2
37,1,1
37,1,2
37,0,2
37,2,0
37,2,1
37,0,2
37,0,2
37,0,2
37,1,1
37,0,1
37,0,2
37,1,0
37,2,0
37,1,1
37,0,1
37,0,2
37,0,1
37,1,1
37,-1,2
37,1,0
37,2,1
37,1,1
37,1,0
37,2,0
37,0,1
37,1,0
37,1,3
37,1,2
37,0,2
37,1,2
37,2,0
37,0,2
37,1,0
37,2,1
37,1,0
37,1,2
37,0,1
37,0,1
37,1,1
37,1,2
37,0,2
37,0,2
37,0,2
37,1,2
37,1,2
37,2,-1
37,1,1
37,1,2
37,1,2
37,0,2
37,1,1
37,0,2
37,1,2
37,0,1
37,1,2
37,1,0
37,1,1
37,1,1
37,0,2
37,1,2
37,1,1
37,0,2
37,1,2
37,1,0
37,1,0
37,0,2
37,2,0
37,0,2
37,0,2
37,1,1
37,1,2
37,1,0
37,0,1
37,1,2
37,0,2
37,0,2
38,1,0
38,1,2
38,1,0
38,0,2
38,1,0
38,0,2
38,0,2
38,0,2
38,0,1
38,0,2
38,0,1
38,1,2
38,0,2
38,1,1
38,1,2
38,0,1
38,0,2
38,1,1
38,0,2
38,0,2
38,1,0
38,0,1
38,2,0
38,1,-1
38,0,2
38,0,2
38,0,2
38,-1,2
38,1,2
38,1,2
38,0,2
38,0,2
38,1,0
38,0,1
38,2,0
38,0,2
38,1,1
38,-1,2
38,0,2
38,1,2
38,2,0
38,1,1
38,1,3
38,1,1
38,1,2
38,0,3
38,0,3
38,0,2
38,1,2
38,1,2
38,1,1
38,0,2
38,0,2
38,1,2
38,1,3
38,0,2
38,0,2
38,0,2
38,1,0
38,0,2
38,2,0
38,2,0
38,0,2
38,0,1
38,1,2
38,0,2
38,1,1
38,1,-1
38,1,1
38,-1,2
38,0,1
38,0,2
38,0,1
38,0,2
38,1,1
38,0,1
38,1,1
38,0,1
38,0,2
38,0,2
38,1,1
38,0,2
38,0,2
38,1,2
38,2,0
38,0,2
38,1,1
38,2,1
38,0,2
38,1,0
38,-1,2
38,2,0
38,0,2
38,1,2
38,0,2
38,2,0
38,0,2
38,0,2
38,0,1
38,1,2
38,1,1
38,1,-1
38,1,0
38,1,1
38,0,2
38,0,2
38,0,2
38,0,2
38,1,0
38,-1,2
38,0,2
38,2,1
38,-1,2
38,0,2
38,0,1
38,0,3
39,1,2
39,0,2
39,1,0
39,0,2
39,2,1
39,1,0
39,1,3
39,0,2
39,0,2
39,1,1
39,2,0
39,2,0
39,0,2
39,2,0
39,0,2
39,2,0
39,1,1
39,-1,2
39,1,2
39,0,2
39,1,1
39,1,0
39,2,1
39,1,0
39,1,1
39,2,0
39,1,1
39,0,2
39,1,1
39,0,2
39,0,2
39,2,1
39,2,1
39,0,2
39,0,2
39,1,2
39,0,1
39,1,1
39,0,3
39,1,2
39,0,2
39,2,1
39,1,1
39,1,0
39,0,2
39,0,1
39,0,2
39,0,2
39,0,2
39,0,2
39,1,0
39,1,2
39,1,2
39,0,3
39,1,2
39,1,2
39,1,1
39,1,1
39,1,0
39,2,1
39,0,1
39,0,3
39,1,1
39,1,1
39,0,3
39,1,2
39,1,3
39,0,1
39,1,2
39,1,0
39,0,3
39,1,1
39,2,1
39,0,2
39,1,0
39,0,2
39,1,0
39,1,1
39,0,1
39,1,2
39,1,1
39,1,0
39,1,1
39,0,2
39,1,2
39,1,0
39,2,0
39,1,1
39,2,1
39,2,1
39,2,0
39,0,1
39,0,2
39,0,2
39,0,1
39,0,1
39,0,2
39,1,1
39,1,0
39,2,1
39,1,2
40,0,2
40,1,0
40,0,2
40,0,2
40,1,1
40,2,1
40,1,3
40,1,1
40,1,0
40,1,1
40,0,3
40,1,2
40,0,1
40,0,3
40,0,1
40,0,3
40,1,2
40,1,0
40,0,1
40,1,0
40,0,2
40,0,2
40,2,1
40,0,2
40,2,0
40,1,2
40,1,2
40,0,1
40,1,0
40,1,0
40,0,2
40,0,2
40,1,2
40,0,3
40,1,0
40,0,2
40,0,2
40,1,1
40,1,2
40,2,0
40,1,2
40,0,0
40,0,1
40,0,2
40,0,2
40,1,0
40,2,0
40,1,0
40,0,2
40,1,1
40,0,2
40,1,2
40,0,1
40,0,1
40,1,1
40,1,0
40,2,1
40,0,2
40,0,3
40,1,3
40,0,2
40,1,2
40,1,2
40,1,2
40,0,2
40,1,0
40,0,3
40,0,3
40,1,2
40,1,2
40,1,1
40,1,1
40,1,0
40,0,2
40,0,1
40,2,1
40,2,1
40,1,1
40,0,1
40,0,2
40,0,2
40,1,1
40,0,3
40,0,1
40,-1,2
40,0,2
40,1,2
40,0,1
40,1,0
40,1,1
40,0,2
40,1,2
40,0,2
40,1,0
40,1,1
40,1,0
40,1,2
40,0,2
40,1,1
40,1,0
40,2,1
40,0,2
40,0,2
40,1,1
40,0,1
40,1,0
40,0,1
40,0,2
40,0,2
41,1,3
41,0,2
41,1,2
41,0,2
41,1,2
41,1,2
41,1,2
41,1,1
41,0,2
41,1,1
41,1,2
41,2,0
41,1,2
41,0,2
41,0,1
41,0,2
41,0,2
41,1,1
41,0,2
41,1,1
41,1,2
41,1,2
41,-1,1
41,2,1
41,1,0
41,2,0
41,0,2
41,1,2
41,2,0
41,1,2
41,1,0
41,1,1
41,0,1
41,1,2
41,1,-1
41,2,0
41,0,2
41,1,-1
41,0,2
41,0,2
41,-1,2
41,1,2
41,2,1
41,1,2
41,1,1
41,0,2
41,0,2
41,1,2
41,1,1
41,0,1
41,0,3
41,0,2
41,1,2
41,1,2
41,2,0
41,1,0
41,1,2
41,0,1
41,1,1
41,0,2
41,2,1
41,1,0
41,1,0
41,0,2
41,0,2
41,1,2
41,0,2
41,0,2
41,2,0
41,0,2
41,0,2
41,0,3
41,0,2
41,0,2
41,0,2
41,1,2
41,0,1
41,0,0
41,0,1
41,1,3
41,1,2
41,1,2
41,0,2
41,0,3
41,2,1
41,2,1
41,1,2
41,0,1
41,0,1
42,0,1
42,0,2
42,1,2
42,1,0
42,0,2
42,0,2
42,0,3
42,0,2
42,0,2
42,1,2
42,0,2
42,1,1
42,0,3
42,1,0
42,0,2
42,0,2
42,0,2
42,0,2
42,-2,2
42,0,2
42,2,0
42,1,0
42,1,2
42,0,2
42,0,2
42,0,3
42,0,2
42,1,0
42,2,0
42,0,2
42,2,1
42,0,1
42,0,2
42,0,2
42,-1,2
42,1,2
42,0,2
42,1,2
42,0,1
42,2,0
42,0,1
42,0,2
42,1,2
42,-1,2
42,0,1
42,1,0
42,0,2
42,1,2
42,0,2
42,0,1
42,-1,3
42,1,1
42,0,3
42,2,0
42,1,2
42,1,2
42,0,1
42,2,0
42,0,3
42,1,2
42,1,0
42,0,2
42,2,1
42,1,1
42,-1,2
42,0,2
42,1,0
42,2,0
42,1,2
42,1,0
42,0,2
42,0,2
42,1,2
42,1,2
42,1,2
42,0,2
42,0,2
42,1,0
42,1,2
42,1,0
42,1,0
42,0,2
42,0,2
43,0,1
43,2,1
43,0,2
43,1,2
43,2,0
43,0,2
43,0,2
43,0,2
43,1,2
43,0,2
43,0,2
43,0,1
43,1,2
43,1,1
43,1,2
43,1,2
43,0,3
43,0,2
43,1,0
43,1,0
43,1,2
43,1,2
43,0,2
43,0,1
43,0,2
43,1,1
43,0,3
43,0,2
43,0,2
43,1,2
43,1,2
43,0,2
43,0,2
43,0,2
43,1,2
43,1,2
43,2,1
43,1,1
43,0,2
43,0,3
43,0,2
43,2,0
43,0,2
43,0,1
43,2,0
43,0,2
43,1,1
43,0,1
43,1,1
43,1,0
43,1,0
43,0,2
43,0,2
43,0,2
43,0,2
43,0,2
43,1,1
43,0,2
43,1,1
43,0,2
43,1,2
43,0,2
43,0,2
43,1,1
43,2,0
43,0,2
43,0,3
43,1,0
43,1,2
43,1,1
43,1,2
43,1,2
43,0,2
43,2,0
43,1,1
43,2,1
43,1,2
43,0,1
43,2,0
43,1,2
43,0,3
43,1,0
43,0,1
43,1,1
43,1,0
43,1,1
43,1,1
43,2,0
43,1,-1
43,0,2
43,0,2
43,2,0
43,1,1
43,0,2
43,1,0
43,2,1
43,0,2
43,1,2
43,1,2
43,1,0
43,1,0
43,1,0
43,-1,2
43,0,2
43,1,1
43,1,1
43,1,3
43,1,2
43,1,1
43,0,1
44,1,2
44,0,2
44,1,1
44,0,2
44,1,1
44,0,2
44,1,1
44,2,0
44,0,2
44,-1,2
44,1,1
44,1,3
44,1,2
44,0,2
44,1,2
44,1,2
44,1,2
44,2,1
44,0,2
44,1,1
44,1,2
44,0,1
44,2,0
44,1,0
44,2,0
44,0,3
44,1,1
44,0,2
44,0,2
44,0,2
44,0,1
44,0,3
44,0,2
44,1,1
44,1,1
44,0,2
44,0,2
44,1,2
44,2,1
44,2,1
44,1,0
44,0,2
44,0,2
44,1,2
44,0,3
44,1,3
44,1,1
44,1,-1
44,1,3
44,1,1
44,0,3
44,0,2
44,0,2
44,1,1
44,1,1
44,1,0
44,1,2
44,2,0
44,1,2
44,1,2
44,1,1
44,2,0
44,0,3
44,0,2
44,0,3
44,0,2
44,0,1
44,1,1
44,1,2
44,1,2
44,2,1
44,1,2
44,2,0
44,1,0
44,1,2
44,-1,2
44,0,2
44,1,1
44,1,1
44,1,2
44,1,0
44,2,0
44,0,2
44,0,2
44,1,2
44,1,1
44,0,1
44,1,2
44,-1,3
44,0,2
44,1,2
44,0,2
44,1,1
44,0,2
44,1,2
44,1,0
44,0,2
44,0,2
44,0,2
44,1,2
44,1,2
44,1,1
44,1,2
44,1,3
44,0,2
44,1,0
44,1,1
44,0,2
44,1,1
44,1,1
44,0,2
44,0,2
44,1,2
45,0,2
45,2,1
45,0,2
45,0,2
45,1,2
45,0,2
45,0,2
45,0,2
45,1,2
45,-1,2
45,-1,3
45,1,1
45,0,2
45,0,1
45,1,0
45,1,0
45,1,0
45,0,2
45,0,1
45,1,2
45,0,3
45,-1,2
45,0,2
45,1,-1
45,0,2
45,0,1
45,0,2
45,0,2
45,-1,2
45,1,0
45,0,1
45,0,2
45,0,1
45,-1,2
45,1,0
45,1,0
45,0,2
45,-1,2
45,1,0
45,0,3
45,-1,2
45,-1,2
45,0,2
45,1,0
45,0,2
45,1,1
45,1,2
45,1,0
45,0,2
45,0,2
45,1,1
45,1,1
45,0,3
45,0,2
45,1,1
45,0,3
45,0,2
45,-1,2
45,0,2
45,0,2
45,0,2
45,0,1
45,0,2
45,1,0
45,1,0
45,0,2
45,2,0
45,1,1
45,1,2
45,1,0
45,0,1
45,1,2
45,0,2
45,0,1
45,0,2
45,1,0
45,1,0
45,1,2
45,0,2
45,1,1
45,1,0
45,1,3
45,0,1
45,0,1
45,0,1
45,0,1
45,1,2
45,0,2
45,0,2
45,1,2
45,1,2
45,1,1
45,1,1
45,0,2
45,0,2
45,0,2
45,2,1
45,1,2
45,0,2
45,0,1
45,1,0
45,1,2
45,2,1
45,1,0
45,1,0
45,0,2
45,2,0
45,0,2
46,-1,2
46,0,2
46,1,0
46,1,1
46,1,0
46,1,0
46,2,1
46,0,2
46,1,1
46,1,2
46,0,1
46,0,2
46,0,2
46,0,2
46,2,1
46,-1,2
46,0,2
46,1,0
46,0,1
46,-1,1
46,1,1
46,0,1
46,0,2
46,1,0
46,1,2
46,2,0
46,0,2
46,0,2
46,1,0
46,0,2
46,0,2
46,2,1
46,2,0
46,0,3
46,0,2
46,0,3
46,0,2
46,0,2
46,0,2
46,0,2
46,2,0
46,0,2
46,-1,2
46,1,0
46,1,2
46,2,0
46,1,2
46,1,0
46,0,2
46,2,1
46,1,1
46,-1,1
46,1,0
46,-1,2
46,0,2
46,0,2
46,2,0
46,0,2
46,0,2
46,2,0
46,2,1
46,0,2
46,0,2
46,0,2
46,2,1
46,0,1
46,1,2
46,0,2
46,0,1
46,1,1
46,0,2
46,0,2
46,0,2
46,0,2
46,2,0
46,0,2
46,0,2
46,1,2
46,0,3
46,0,2
46,0,1
46,1,2
46,1,0
46,0,1
46,0,3
46,1,0
46,1,1
46,1,2
46,2,1
46,1,1
46,-1,2
46,0,3
46,0,3
46,1,1
46,1,2
46,1,0
46,0,2
46,2,0
46,0,2
46,2,1
46,1,3
46,1,1
47,0,2
47,0,2
47,0,2
47,0,2
47,2,1
47,1,2
47,2,1
47,1,2
47,-1,2
47,0,2
47,1,1
47,1,0
47,1,2
47,1,2
47,1,0
47,0,2
47,3,1
47,1,1
47,0,2
47,1,2
47,1,0
47,0,2
47,1,2
47,1,2
47,0,2
47,1,2
47,2,2
47,1,1
47,0,2
47,1,2
47,1,2
47,0,2
47,0,2
47,1,0
47,1,0
47,2,1
47,0,1
47,1,2
47,0,3
47,0,1
47,0,1
47,0,2
