gid,v1,v2,v3,v4,v5
11,1,5,1,1,3
11,1,5,1,3,3
12,3,1,4,2,4
12,3,1,4,2,5
12,3,1,3,2,4
12,4,0,4,2,2
12,0,5,2,2,4
12,1,4,2,3,3
12,4,0,3,2,5
12,1,5,2,2,3
12,4,1,4,2,4
12,3,1,3,2,4
12,3,1,3,2,4
12,3,0,4,2,5
12,3,1,4,3,3
12,3,1,3,2,4
12,0,6,1,2,4
12,0,5,1,3,4
12,4,1,4,2,4
12,3,1,3,2,4
12,3,1,2,2,4
12,3,1,4,2,3
12,4,1,3,2,4
12,0,6,2,3,3
12,4,1,3,1,4
12,1,5,2,2,3
12,1,5,2,2,3
12,2,5,1,3,3
12,1,5,2,3,3
12,0,5,1,2,3
12,3,1,3,1,4
12,3,1,3,2,5
12,3,0,3,3,4
12,5,1,4,2,5
12,1,5,2,2,4
12,3,1,3,3,4
12,0,5,1,2,3
12,3,1,4,2,4
12,4,1,4,2,5
12,1,5,2,3,3
12,4,0,4,2,4
12,4,1,3,2,4
12,1,5,2,2,3
12,4,1,4,3,4
12,3,1,3,2,5
12,3,1,3,3,4
12,3,1,3,1,5
12,3,2,3,1,4
12,5,1,3,2,5
12,0,4,2,3,3
12,4,1,2,1,5
12,3,1,4,3,4
12,3,0,3,2,5
12,3,0,3,2,3
12,0,6,2,3,3
12,1,5,2,2,3
12,1,5,2,2,4
12,1,5,2,3,3
12,3,1,4,1,5
12,3,1,3,1,5
12,1,5,1,2,3
12,1,5,1,3,3
12,1,5,2,2,3
12,0,5,2,3,4
12,0,4,1,3,3
12,2,5,2,2,3
12,4,1,4,2,5
12,4,1,3,2,5
12,4,1,4,2,4
12,3,1,4,2,4
12,3,0,2,1,4
12,1,5,1,2,4
12,1,5,1,2,3
12,3,1,3,2,5
12,4,1,3,2,4
12,4,1,3,2,4
12,1,5,2,2,3
12,0,5,1,3,3
12,4,1,3,2,4
12,3,1,3,1,5
12,3,0,4,2,4
12,3,1,4,2,4
12,1,5,2,3,2
12,5,1,4,1,4
12,3,1,4,1,4
12,3,1,3,3,4
12,0,6,2,3,3
12,4,1,4,2,4
12,4,0,3,3,3
12,4,0,4,2,5
12,1,4,2,3,4
12,3,1,3,2,5
12,3,0,5,3,2
12,3,1,3,1,5
12,4,1,4,2,4
12,3,0,4,2,4
12,4,1,4,2,5
12,3,1,3,1,5
12,1,5,2,3,3
13,3,1,4,2,4
13,4,1,4,2,4
13,3,1,4,3,2
13,1,5,2,2,4
13,1,5,2,2,3
13,2,5,2,2,3
13,4,1,3,2,4
13,0,5,2,2,4
13,4,1,3,2,5
13,1,5,2,3,2
13,3,1,3,2,4
13,4,1,3,1,4
13,3,1,4,2,4
13,3,0,3,2,5
13,4,2,3,1,4
13,1,5,2,2,3
13,1,5,2,3,3
13,1,5,2,2,2
13,3,1,3,2,4
13,3,1,3,2,4
13,3,2,3,2,5
13,4,1,4,2,4
13,2,4,1,3,3
13,3,1,3,2,4
13,4,1,4,2,5
13,3,2,3,2,4
13,1,5,1,3,3
13,3,1,4,2,5
13,3,1,4,2,4
13,3,0,4,2,5
13,3,1,3,2,4
13,4,1,3,2,5
13,1,5,1,2,3
13,3,1,3,2,4
13,3,2,4,2,4
13,2,5,2,2,3
13,2,1,3,1,4
13,4,1,4,2,4
13,1,5,1,3,3
13,1,5,2,3,3
13,4,0,3,2,5
13,3,1,3,2,5
13,4,0,4,3,2
13,3,1,4,2,4
13,3,1,3,2,3
13,1,5,1,2,2
13,0,6,1,3,3
13,4,1,4,2,4
13,3,1,3,2,5
13,1,5,1,2,4
13,1,5,2,3,3
13,5,0,4,3,1
13,4,1,3,2,5
13,4,1,4,1,4
13,1,5,1,3,4
13,4,1,3,2,4
13,4,2,3,2,4
13,4,1,3,1,4
13,3,1,3,1,5
13,4,1,3,2,5
13,4,1,3,2,5
13,4,1,3,2,3
13,3,1,4,2,4
13,1,4,2,3,4
13,4,1,3,2,4
13,3,1,3,2,4
13,1,5,2,3,3
13,4,0,3,1,3
13,1,5,2,2,2
13,1,5,2,2,4
13,3,1,3,2,4
13,0,5,2,3,3
13,3,1,3,1,5
13,3,2,4,2,4
13,4,1,3,2,5
13,3,1,3,2,4
13,4,2,4,1,4
13,3,0,4,3,4
13,3,1,3,2,5
13,4,1,3,2,4
13,3,1,3,2,4
13,4,1,3,1,5
13,3,1,4,3,4
13,3,1,4,1,4
13,3,2,3,2,5
13,3,1,4,1,4
13,3,0,4,2,5
13,1,4,2,2,4
13,3,1,4,2,3
13,4,1,4,2,5
13,0,5,2,3,3
13,3,0,4,1,5
13,4,1,4,3,4
13,4,1,4,2,5
13,3,1,3,2,4
14,0,5,2,2,4
14,1,5,2,3,3
14,4,1,4,3,1
14,4,0,5,3,1
14,3,0,4,3,0
14,1,5,2,3,3
14,4,0,5,3,1
14,4,0,4,3,1
14,4,0,3,3,1
14,1,4,2,3,4
14,4,0,3,3,1
14,4,0,4,3,1
14,4,0,4,3,1
14,1,5,2,2,3
14,4,1,5,3,1
14,4,1,3,4,1
14,4,1,4,4,1
14,4,1,4,3,0
14,1,4,2,3,3
14,1,5,2,2,2
14,3,1,4,2,3
14,5,0,4,3,1
14,1,5,1,3,3
14,4,1,4,3,1
14,4,0,4,2,1
14,4,0,4,3,1
14,4,0,4,3,1
14,0,5,1,3,3
14,1,5,2,2,3
14,1,5,1,3,3
14,0,5,1,2,4
14,5,0,4,3,1
14,3,1,3,3,5
14,4,0,4,4,1
14,3,-1,3,3,1
14,3,0,4,3,2
14,4,1,4,3,0
14,4,1,3,3,1
14,4,0,3,3,1
14,1,5,2,2,3
14,0,5,1,2,4
14,0,5,2,2,3
14,5,1,3,4,2
14,1,5,2,3,4
14,4,1,4,3,1
14,4,1,3,3,1
14,5,1,4,3,1
14,3,1,4,4,1
14,3,0,4,3,1
14,4,1,5,3,1
14,1,5,2,3,3
14,4,1,4,3,1
14,1,4,1,2,2
14,4,1,4,3,1
14,4,0,4,4,1
14,4,1,4,4,2
14,0,5,2,3,2
14,4,1,3,3,2
14,4,0,5,3,1
14,1,5,2,2,3
14,4,1,4,3,1
14,1,5,2,3,4
14,4,1,4,3,2
14,1,5,1,3,3
14,1,4,2,2,4
14,0,5,1,3,4
14,4,1,4,3,1
14,4,0,3,3,1
14,4,0,4,2,0
14,4,0,4,3,1
14,1,6,1,2,3
14,4,1,4,3,1
14,0,5,2,3,3
14,4,0,4,3,1
14,3,0,4,3,1
14,0,5,2,2,4
14,4,0,5,3,1
14,4,1,4,2,2
14,1,6,1,3,4
14,4,0,4,4,1
14,4,0,3,3,1
14,5,0,3,3,1
14,4,0,4,3,1
14,1,5,2,3,4
14,4,1,5,3,1
14,4,0,4,3,1
15,1,5,2,2,3
15,1,4,1,3,4
15,1,5,2,2,3
15,4,0,4,3,1
15,4,0,4,4,1
15,4,0,5,4,2
15,1,5,2,3,4
15,4,0,4,3,1
15,4,1,4,4,1
15,4,0,4,3,2
15,3,1,4,3,1
15,0,5,2,2,4
15,4,0,5,3,1
15,1,5,1,3,3
15,0,5,2,2,4
15,1,5,2,3,3
15,4,0,4,3,1
15,1,5,2,3,3
15,5,0,3,3,1
15,4,0,3,3,1
15,0,5,2,2,4
15,4,0,4,3,1
15,4,0,4,2,1
15,3,1,3,1,4
15,4,1,4,3,1
15,1,5,2,3,3
15,2,5,2,2,3
15,1,5,2,2,3
15,3,0,4,3,1
15,4,0,3,3,1
15,4,1,4,3,1
15,3,0,3,2,1
15,4,1,4,3,2
15,4,0,4,3,1
15,4,0,4,3,1
15,3,1,4,4,1
15,4,1,3,3,2
15,3,1,4,3,1
15,1,4,1,2,3
15,2,6,2,2,3
15,1,5,2,3,3
15,4,0,3,4,1
15,4,0,4,3,1
15,0,4,2,3,4
15,5,1,4,3,1
15,4,1,3,4,1
15,1,5,2,3,4
15,1,5,2,2,3
15,4,1,4,3,1
15,4,1,4,3,1
15,4,0,4,3,2
15,1,4,2,3,3
15,5,1,4,3,2
15,4,0,4,3,0
15,5,1,4,3,1
15,3,0,4,2,1
15,4,1,4,3,1
15,4,0,4,4,1
15,3,1,3,4,1
15,1,5,1,3,3
15,0,5,1,3,4
15,4,0,4,4,2
15,3,1,4,4,0
15,4,0,4,3,1
15,1,5,1,2,4
15,4,0,4,4,1
15,3,0,3,2,1
15,4,0,5,3,1
15,0,5,2,3,3
15,4,0,4,3,1
15,5,0,4,3,1
15,4,0,4,3,2
15,0,5,2,3,3
15,4,1,3,3,1
15,3,0,4,4,1
15,4,0,3,3,1
15,4,1,4,3,2
15,4,1,4,4,1
15,0,5,1,2,3
15,3,0,4,3,1
15,4,1,4,4,2
15,4,0,4,2,1
15,4,0,3,2,2
15,4,0,4,3,1
15,4,0,4,4,1
15,0,5,2,2,3
15,1,6,2,2,4
15,4,1,4,2,2
15,1,5,0,3,3
15,1,5,2,3,4
15,4,1,5,3,2
15,1,5,2,2,3
15,3,1,4,2,2
15,3,0,4,4,1
15,0,5,2,3,4
15,0,4,2,2,3
15,4,1,3,3,1
15,4,1,4,3,1
16,4,1,4,2,4
16,1,5,1,3,4
16,3,0,3,2,4
16,4,1,4,1,4
16,3,2,4,2,4
16,3,0,3,1,3
16,1,5,1,2,4
16,4,0,3,3,5
16,3,-1,3,2,4
16,2,5,2,2,3
16,3,1,3,2,5
16,4,1,4,2,4
16,4,1,4,2,4
16,4,0,3,2,5
16,1,4,1,2,3
16,4,0,4,4,1
16,3,0,4,2,4
16,4,1,4,3,1
16,3,1,3,2,4
16,1,4,2,2,4
16,3,1,3,2,4
16,1,5,2,3,4
16,1,5,2,3,3
16,4,1,4,2,4
16,4,1,4,2,5
16,2,5,3,2,3
16,0,5,1,2,3
16,2,0,4,2,4
16,3,2,4,2,4
16,3,2,4,2,4
16,1,4,2,3,4
16,3,1,4,3,5
16,1,5,2,2,2
16,3,1,3,2,4
16,5,1,3,2,5
16,4,0,3,2,4
16,4,1,3,1,4
16,4,1,3,1,5
16,1,5,2,3,3
16,3,1,4,2,4
16,3,1,3,2,4
16,1,5,2,2,3
16,4,2,3,1,4
16,0,6,2,3,3
16,4,1,3,2,4
16,4,1,3,2,4
16,3,1,4,2,4
16,0,5,2,2,2
16,3,1,3,2,5
16,4,1,4,2,4
16,0,5,2,3,3
16,1,5,2,3,4
16,1,5,2,3,4
16,1,5,1,2,4
16,1,5,2,3,4
16,3,1,4,2,4
16,1,4,2,3,4
16,4,1,3,2,4
16,4,1,3,2,5
16,3,0,3,2,4
16,3,2,3,3,4
16,1,4,3,3,3
16,1,5,1,2,3
16,4,0,4,2,4
16,0,4,2,2,3
16,3,1,3,2,4
16,3,1,4,2,4
16,4,1,3,1,4
16,0,4,1,2,2
16,3,1,4,2,4
16,3,1,4,2,5
16,3,1,3,2,5
16,1,5,2,2,3
16,0,5,1,3,3
16,1,5,1,2,3
16,4,2,4,1,5
16,3,1,4,1,3
16,1,5,2,2,4
16,4,0,4,1,4
16,3,1,3,2,5
16,4,1,3,2,4
16,1,5,2,2,3
16,2,0,4,1,4
16,1,5,2,2,3
16,1,5,1,3,4
16,4,1,4,2,5
16,3,1,3,2,4
16,3,1,3,2,5
16,3,0,4,2,4
16,3,2,3,2,4
16,1,4,2,3,3
16,4,1,4,2,4
16,1,5,1,2,4
16,0,4,1,3,3
16,1,5,2,3,4
16,3,1,3,2,4
16,4,1,3,1,4
16,0,5,1,3,4
16,1,5,2,2,3
16,1,4,1,3,3
16,1,4,1,2,3
16,1,5,1,3,3
16,1,5,2,2,3
16,4,1,4,2,5
16,3,1,3,1,4
16,2,0,3,2,4
16,3,1,3,1,4
16,3,1,4,3,2
16,1,6,1,3,4
16,4,0,4,1,4
16,0,5,2,3,3
16,3,1,3,3,4
16,4,2,3,2,4
16,3,1,4,2,4
16,5,2,3,2,4
16,3,1,4,2,4
17,4,1,3,2,3
17,0,6,2,3,3
17,3,1,3,2,4
17,3,1,3,2,4
17,1,5,1,2,3
17,4,1,3,2,4
17,4,0,3,2,4
17,3,1,3,1,5
17,0,5,2,3,3
17,3,1,3,2,5
17,1,5,2,3,4
17,1,5,1,3,4
17,1,5,2,3,3
17,3,0,4,2,4
17,0,5,2,1,3
17,1,5,1,3,3
17,3,0,3,2,5
17,4,0,3,2,4
17,3,1,3,3,5
17,3,1,3,1,4
17,4,0,3,2,4
17,4,1,4,2,5
17,1,6,1,3,3
17,3,1,4,2,5
17,3,2,3,2,4
17,2,5,2,1,3
17,3,0,3,2,4
17,4,1,3,2,4
17,3,1,3,2,5
17,1,4,2,3,3
17,0,5,2,3,3
17,3,2,3,2,4
17,1,5,2,3,3
17,4,0,3,2,4
17,3,0,4,2,4
17,3,1,3,3,4
17,3,1,3,2,4
17,3,1,3,2,4
17,1,5,1,3,4
17,1,5,2,2,3
17,2,0,4,2,4
17,1,4,2,3,3
17,3,1,3,2,4
17,3,1,3,2,4
17,1,5,2,3,3
17,3,1,4,2,4
17,4,1,4,1,4
17,3,0,4,2,4
17,4,0,3,2,3
17,3,1,4,2,4
17,4,1,4,1,4
17,3,1,3,2,4
17,2,5,2,2,3
17,3,1,4,2,4
17,3,1,3,2,5
17,4,1,3,2,4
17,3,1,3,2,5
17,4,1,4,3,4
17,4,0,4,1,5
17,0,5,2,3,2
17,1,6,1,2,3
17,0,6,2,3,4
17,1,5,1,3,3
17,1,5,2,3,2
17,1,5,1,3,4
17,1,5,1,3,3
17,1,5,2,2,3
17,4,1,4,3,1
17,3,1,3,2,4
17,4,0,4,3,2
17,3,1,4,2,3
17,3,1,3,2,4
17,3,1,3,1,4
17,4,1,4,2,4
17,4,1,3,3,5
17,4,1,5,3,3
17,1,5,2,3,3
17,3,0,3,2,4
17,3,2,3,2,4
17,2,1,3,2,4
17,0,5,2,2,3
17,3,0,4,3,5
17,3,0,3,1,4
17,0,5,2,2,3
17,1,5,1,3,4
17,1,5,3,3,3
17,3,0,3,3,4
17,4,0,4,2,4
17,3,1,4,1,4
17,1,5,2,3,4
17,4,1,4,2,4
17,3,1,4,2,4
17,0,5,2,3,3
17,4,2,4,1,4
18,3,1,3,2,4
18,1,5,2,2,4
18,0,5,2,3,3
18,3,0,3,2,5
18,1,6,2,2,3
18,2,5,2,3,4
18,4,1,3,2,5
18,4,1,4,2,5
18,1,5,2,2,3
18,4,1,3,2,6
18,4,1,3,2,4
18,1,5,2,2,4
18,4,1,3,2,5
18,4,1,4,3,5
18,3,0,2,2,4
18,0,5,2,3,3
18,3,1,3,2,5
18,0,5,1,2,3
18,1,5,2,3,3
18,1,5,1,3,4
18,4,1,4,2,4
18,0,5,1,3,3
18,3,1,3,2,4
18,1,5,2,2,4
18,1,5,2,3,3
18,1,5,1,3,3
18,3,1,4,2,4
18,4,1,4,1,4
18,3,1,3,2,5
18,3,1,3,2,4
18,1,4,1,2,4
18,5,0,4,3,2
18,1,6,2,3,3
18,3,1,3,1,5
18,4,0,4,2,3
18,3,0,4,1,5
18,4,1,4,2,4
18,0,5,1,2,3
18,1,6,2,2,3
18,1,5,1,3,3
18,4,1,3,1,4
18,4,1,4,2,5
18,4,0,4,1,4
18,0,5,2,3,3
18,3,1,3,2,4
18,3,1,3,2,5
18,3,1,2,2,4
18,3,0,4,1,4
18,4,1,4,2,5
18,3,1,4,3,5
18,1,4,1,3,4
18,4,0,4,1,4
18,4,1,4,3,1
18,3,2,4,2,5
18,3,1,3,1,4
18,0,4,2,3,2
18,3,1,4,2,4
18,3,1,4,1,3
18,4,1,3,2,4
18,3,1,4,2,4
18,3,1,3,1,5
18,1,5,1,2,3
18,3,0,3,2,4
18,3,1,3,2,4
18,3,1,4,2,4
18,1,5,2,2,3
18,4,1,3,2,3
18,4,1,3,3,5
18,3,1,3,2,4
18,4,2,3,2,4
18,3,0,4,2,5
18,3,1,4,2,4
18,0,5,2,2,4
18,4,0,4,1,4
18,2,5,2,3,3
18,3,1,3,2,5
18,3,1,3,2,4
18,3,1,3,1,4
18,1,5,2,2,3
18,3,0,3,2,4
18,3,1,3,2,4
18,3,0,4,2,4
18,4,1,3,2,5
18,1,5,1,1,3
18,3,1,3,1,4
18,0,5,1,2,3
18,3,1,4,2,4
18,1,5,2,2,3
18,3,2,4,1,4
18,4,0,4,2,3
18,1,5,2,3,3
18,0,5,2,3,3
18,1,4,1,3,3
18,3,1,4,2,5
18,0,5,2,2,3
18,4,1,4,2,5
18,4,1,4,3,4
18,1,5,2,3,3
18,3,1,4,2,4
18,1,5,1,3,3
18,3,2,4,2,4
18,2,1,3,2,4
19,3,2,4,1,4
19,3,1,2,2,6
19,1,6,2,2,3
19,4,0,3,2,4
19,4,1,4,3,4
19,0,5,2,2,4
19,1,4,2,3,3
19,3,0,4,2,4
19,2,4,2,2,3
19,-1,6,2,3,3
19,2,1,4,2,4
19,3,2,4,1,4
19,1,5,2,3,3
19,0,5,1,2,3
19,3,1,4,2,5
19,1,4,2,2,4
19,3,1,3,2,4
19,0,5,1,2,3
19,1,6,2,2,3
19,3,1,3,2,5
19,1,5,2,2,3
19,4,1,4,1,4
19,4,1,3,3,4
19,4,1,5,2,5
19,1,5,3,2,4
19,0,5,2,2,3
19,0,5,2,3,3
19,3,1,4,1,5
19,1,5,2,2,3
19,3,1,3,2,5
19,3,1,4,2,4
19,3,0,3,1,3
19,1,5,1,3,3
19,4,1,3,2,4
19,3,1,3,1,5
19,1,5,1,3,2
19,0,5,2,2,4
19,0,5,1,2,3
19,3,0,3,2,5
19,4,1,5,2,4
19,1,5,2,2,4
19,3,1,4,1,4
19,4,1,4,1,5
19,3,2,3,2,4
19,4,1,3,2,4
19,1,5,2,2,3
19,4,1,4,3,1
19,3,2,4,2,4
19,3,1,4,2,4
19,4,1,3,2,4
19,3,1,4,2,4
19,1,6,2,3,2
19,4,1,4,2,5
19,3,0,3,1,4
19,4,2,3,2,5
19,4,1,3,1,4
19,0,5,2,3,3
19,3,1,3,2,5
19,4,1,3,2,5
19,4,0,4,2,4
19,1,5,3,3,3
19,1,5,2,2,3
19,3,1,3,2,5
19,3,0,4,2,5
19,0,5,2,2,3
19,4,1,4,3,1
19,1,5,1,3,3
19,3,1,3,3,5
19,3,1,3,2,5
19,3,1,3,2,4
19,1,5,2,2,3
19,3,1,4,2,4
19,1,5,2,3,2
19,1,5,2,2,4
19,4,0,4,1,4
19,3,0,3,2,4
19,0,5,2,3,3
19,4,1,3,2,4
19,4,0,4,2,4
19,3,1,3,3,4
19,1,4,2,2,3
19,3,1,4,2,4
19,3,1,3,2,4
19,4,1,3,2,4
19,3,1,3,2,4
19,3,1,2,1,5
19,3,1,2,2,5
19,1,5,2,3,3
19,3,1,3,2,4
19,0,5,2,3,3
19,1,4,2,3,3
19,3,0,4,3,2
19,4,0,3,2,5
19,2,0,3,2,4
19,0,5,1,3,3
19,0,5,2,2,4
19,1,5,1,2,3
19,3,0,4,2,4
19,2,1,3,1,4
19,1,5,1,3,3
19,3,1,3,2,4
20,1,5,2,2,4
20,3,1,3,2,4
20,0,5,2,2,3
20,3,1,4,1,5
20,3,1,4,2,4
20,4,2,4,2,5
20,4,1,3,2,4
20,4,0,3,2,4
20,3,0,3,2,4
20,0,5,2,2,3
20,3,1,2,2,5
20,3,1,3,1,4
20,5,1,4,3,1
20,4,1,4,2,5
20,4,2,3,1,4
20,1,4,1,3,4
20,3,1,4,2,4
20,4,1,4,2,5
20,4,2,4,3,5
20,1,5,1,3,4
20,5,1,4,1,5
20,3,0,3,2,4
20,3,1,3,2,5
20,3,1,4,2,4
20,3,0,4,1,4
20,1,5,2,3,3
20,4,1,3,2,4
20,0,5,1,2,3
20,1,6,2,2,4
20,0,5,2,3,4
20,3,1,3,2,5
20,1,5,1,3,3
20,3,1,3,2,4
20,4,1,2,2,5
20,3,1,3,2,4
20,3,1,4,2,4
20,4,1,3,1,5
20,3,1,4,2,4
20,3,0,4,2,5
20,3,1,3,2,4
20,3,0,4,1,4
20,1,5,2,2,3
20,3,1,4,1,4
20,3,1,4,2,4
20,0,5,2,2,3
20,3,0,3,2,5
20,4,1,3,2,5
20,3,1,3,2,5
20,3,0,3,3,1
20,1,5,3,3,4
20,4,1,3,1,4
20,1,5,2,3,3
20,4,2,4,1,4
20,3,1,3,3,4
20,4,2,3,2,4
20,3,2,4,2,5
20,3,1,4,1,4
20,4,1,4,1,4
20,1,5,2,2,3
20,1,5,2,3,3
20,0,5,2,2,3
20,3,1,3,2,4
20,4,0,3,1,4
20,0,4,1,2,3
20,2,2,2,2,4
20,0,4,1,2,3
20,1,5,2,3,4
20,5,1,3,3,1
20,4,1,4,2,4
20,4,2,3,2,4
20,3,1,3,2,5
20,4,1,3,1,5
20,3,2,4,2,4
20,2,5,1,2,3
20,4,1,4,1,5
20,1,5,1,3,3
20,0,5,2,3,4
20,3,1,4,1,5
20,3,1,3,2,5
20,3,0,3,2,5
20,3,1,3,2,5
20,4,0,3,2,4
20,1,5,1,3,4
20,3,1,4,2,4
20,3,1,3,2,4
20,4,1,4,1,4
20,3,1,3,2,4
20,3,1,3,2,5
20,1,5,1,3,3
20,1,5,2,2,4
20,0,6,2,2,3
20,0,5,1,3,3
20,3,2,3,2,5
20,4,1,3,4,1
20,1,5,2,2,3
20,4,1,3,2,4
20,3,1,4,0,4
20,4,1,3,2,4
20,4,1,3,2,4
20,1,5,2,3,4
20,3,1,3,2,4
20,4,0,3,2,4
20,2,5,2,3,3
20,3,0,4,2,4
20,0,5,2,3,3
20,4,1,4,1,4
21,4,1,4,3,5
21,1,5,2,3,4
21,1,5,2,3,4
21,4,1,3,2,4
21,0,4,2,3,4
21,4,1,4,2,5
21,3,1,4,1,4
21,1,5,2,2,3
21,0,4,1,3,4
21,3,0,4,2,5
21,2,0,3,1,4
21,3,0,4,2,5
21,4,0,3,1,4
21,2,6,2,3,4
21,4,1,3,3,1
21,3,1,3,2,4
21,5,0,3,2,5
21,4,1,3,3,1
21,4,1,4,1,4
21,1,5,2,3,3
21,3,1,3,2,5
21,3,0,4,2,5
21,0,4,2,2,3
21,3,1,3,1,4
21,3,0,4,2,4
21,3,0,3,2,4
21,1,5,1,1,3
21,4,0,3,3,4
21,3,0,4,2,4
21,3,2,3,1,4
21,0,5,1,2,4
21,3,1,3,2,4
21,1,5,2,3,3
21,1,5,1,2,3
21,1,5,2,2,3
21,3,1,3,1,4
21,2,0,4,2,4
21,3,1,3,1,4
21,4,0,2,2,5
21,4,1,4,2,4
21,3,0,3,1,4
21,3,1,4,2,4
21,3,2,4,2,5
21,0,5,1,3,3
21,4,1,4,2,5
21,0,4,2,2,3
21,3,1,3,2,4
21,4,1,3,2,5
21,3,1,3,3,5
21,3,1,3,2,4
21,3,0,4,2,5
21,4,1,3,2,5
21,3,1,4,2,4
21,1,5,3,3,3
21,3,1,3,2,4
21,0,6,2,3,3
21,3,1,3,1,4
21,3,0,4,2,0
21,1,5,1,2,3
21,3,1,4,3,4
21,1,5,1,2,3
21,3,1,3,2,4
21,0,5,2,2,2
21,0,5,1,3,3
21,4,0,3,1,5
21,1,5,1,3,3
21,1,5,1,2,3
21,1,6,2,3,3
21,3,1,3,2,4
21,0,5,1,2,4
21,2,1,3,2,5
21,1,5,1,2,3
21,3,2,4,2,5
21,0,5,2,3,4
21,1,5,1,3,3
21,4,1,3,2,4
21,4,1,4,2,5
21,1,5,2,3,4
21,0,5,1,3,3
21,3,0,4,1,5
21,4,1,3,2,5
21,3,1,3,2,5
21,0,5,2,2,4
21,3,1,4,2,4
21,3,2,4,3,5
21,3,0,3,2,5
21,4,1,3,2,4
21,3,1,4,1,4
21,4,0,3,2,5
21,0,4,1,3,4
21,2,5,1,2,3
21,4,1,4,2,4
21,4,1,4,2,4
21,1,5,2,2,4
21,0,4,2,2,4
21,3,1,3,3,4
21,4,1,4,2,5
22,1,5,0,2,4
22,3,0,3,2,4
22,3,1,4,3,1
22,5,0,4,3,1
22,5,0,3,3,1
22,4,0,3,3,1
22,0,5,1,2,3
22,4,1,4,3,1
22,4,1,3,3,1
22,5,0,4,3,1
22,4,1,3,3,1
22,1,5,2,2,3
22,4,1,4,4,1
22,4,0,4,3,1
22,4,1,3,2,1
22,5,1,5,3,1
22,1,5,1,2,4
22,4,1,5,3,2
22,1,5,2,2,3
22,4,0,3,2,1
22,4,1,4,4,1
22,4,0,5,3,1
22,4,0,3,4,1
22,4,0,3,3,1
22,4,0,4,3,1
22,1,4,2,3,3
22,1,5,1,2,3
22,4,1,5,3,1
22,4,0,4,3,1
22,4,0,4,3,2
22,3,0,4,2,1
22,4,0,3,3,0
22,4,0,4,3,1
22,4,1,4,4,1
22,1,5,2,3,2
22,4,0,4,3,1
22,4,1,4,3,2
22,1,5,2,2,3
22,4,1,4,3,1
22,0,5,1,2,4
22,0,5,2,3,4
22,4,1,4,4,1
22,1,5,2,4,3
22,4,0,3,2,1
22,1,5,2,3,4
22,2,5,2,3,5
22,4,1,3,3,1
22,3,0,4,3,1
22,4,0,4,3,1
22,1,4,2,3,3
22,4,0,3,3,2
22,1,5,2,3,3
22,1,5,1,2,4
22,4,0,4,3,1
22,1,5,2,2,4
22,4,1,4,2,2
22,4,0,4,4,2
22,1,4,2,2,4
22,4,0,4,3,1
22,3,0,2,4,2
22,4,0,4,3,1
22,3,1,4,3,2
22,4,1,4,3,2
22,4,0,4,3,1
22,4,1,3,4,1
22,5,1,4,3,1
22,0,5,2,3,4
22,4,1,3,3,1
22,3,1,3,3,2
22,0,5,2,3,3
22,4,1,5,3,0
22,0,5,1,2,3
22,4,0,4,3,1
22,1,5,1,2,3
22,4,1,4,3,2
22,4,0,4,3,0
22,1,5,2,3,3
22,4,1,4,2,1
22,4,1,4,3,1
22,0,4,1,3,3
22,4,1,4,3,1
22,0,5,2,2,3
22,4,1,3,4,1
22,4,-1,4,3,2
22,3,1,4,3,1
22,1,4,2,2,3
22,4,0,4,3,1
22,0,5,2,3,3
22,4,0,4,4,2
22,4,-1,5,4,1
22,0,4,1,3,3
22,0,5,2,3,3
22,4,0,4,3,1
22,1,6,2,2,3
22,3,0,4,4,2
22,4,2,4,3,1
22,4,1,5,3,1
22,4,1,4,3,1
22,5,0,4,3,2
22,4,1,3,4,1
22,1,5,1,1,3
22,1,6,1,2,3
23,3,1,3,2,4
23,3,1,3,2,5
23,3,1,3,2,4
23,3,0,3,2,5
23,3,1,3,2,4
23,3,1,3,1,4
23,3,1,4,1,5
23,1,6,2,3,3
23,4,0,3,3,1
23,4,1,4,2,4
23,1,4,1,2,3
23,3,1,3,2,4
23,3,1,4,2,5
23,1,4,2,2,3
23,3,1,3,2,4
23,0,4,1,2,4
23,4,1,3,2,4
23,5,1,3,2,4
23,0,5,2,3,2
23,0,6,1,3,3
23,3,1,3,2,4
23,3,1,3,2,4
23,1,6,2,2,3
23,3,1,4,2,4
23,4,0,3,2,4
23,1,5,2,3,3
23,3,1,3,2,4
23,3,2,4,2,4
23,4,1,3,2,4
23,4,1,3,1,5
23,4,0,3,2,4
23,1,6,1,3,3
23,2,0,4,2,5
23,4,0,4,3,0
23,1,5,2,2,3
23,3,2,4,2,4
23,4,1,3,2,4
23,3,1,3,1,4
23,1,5,1,2,3
23,3,2,3,2,4
23,4,1,3,2,4
23,3,0,3,1,5
23,0,5,2,1,3
23,1,5,2,3,3
23,1,6,2,3,3
23,1,4,2,3,3
23,3,1,4,2,5
23,0,5,1,3,4
23,1,5,2,3,3
23,1,5,2,3,2
23,1,5,1,3,3
23,1,5,1,3,3
23,1,5,2,2,3
23,1,5,2,2,3
23,4,1,4,2,5
23,3,0,3,2,4
23,3,1,4,2,5
23,3,1,3,2,3
23,3,1,5,3,4
23,4,1,4,1,5
23,1,5,2,2,3
23,3,0,4,3,1
23,3,0,4,1,5
23,2,4,2,3,4
23,4,1,3,3,4
23,3,0,4,1,4
23,3,1,4,1,5
23,4,-1,4,3,2
